,X.1,X,date_time,Year,Longitude,Latitude,Agency,Program,station_id,node_fvcom,nLayers_fvcom,sigthick_fvcom,sigma,node_EFDC,nLayers_efdc,sigthick_efdc,I_Index,J_Index,K_Index,sample_depth,water_depth,TP_ugL.1,Model_source,JulianDate
2042,2124,2246,8/14/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,19,8835,10,13.6241,97,91,10,135,136.241,3.4,LOEM,1534204800
2148,1050,1087,8/14/2018,2018,-79.08306,43.74889,ECCC,NA,NA,6767,20,1.9348,20,12175,10,3.8696,83,106,10,44,38.696,3.3,LOTP,1534204800
155,2144,2269,8/15/2018,2018,-76.961,43.289,NYSDEC,BMP,SOL,17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,4.93,LOEM,1534291200
305,164,172,8/15/2018,2018,-76.95105,43.308,,NA,NA,18894,20,1.4431,1,3357,10,2.8862,208,62,1,0,28.862,3.647,LOTP,1534291200
310,337,353,8/15/2018,2018,-77.9893,43.383453,,NA,NA,11566,20,1.0516,1,3126,10,2.1032,148,61,1,0,21.032,3.962,LOTP,1534291200
312,363,380,8/15/2018,2018,-76.794083,43.408217,,NA,NA,22200,20,3.44355,1,5868,10,6.8871,217,76,1,0,68.871,3.073,LOTP,1534291200
330,661,688,8/15/2018,2018,-77.199715,43.579985,,NA,NA,23161,20,7.16045,1,8694,10,14.3209,194,89,1,0,143.209,4.845,LOTP,1534291200
338,873,908,8/15/2018,2018,-76.290867,43.62975,,NA,NA,20541,20,1.7708,1,8744,10,3.5416,244,89,1,0,35.416,2.31,LOTP,1534291200
345,1017,1054,8/15/2018,2018,-77.017835,43.731267,,NA,NA,25427,20,4.4784,1,11134,10,8.9568,207,100,1,0,89.568,4.361,LOTP,1534291200
348,1077,1114,8/15/2018,2018,-77.43955,43.77025,,NA,NA,21746,20,2.55835,1,11311,10,5.1167,177,101,1,0,51.167,3.531,LOTP,1534291200
353,1163,1203,8/15/2018,2018,-77.159022,43.79135,,NA,NA,24116,20,2.47675,1,11930,10,4.9535,196,104,1,0,49.535,3.118,LOTP,1534291200
356,1184,1224,8/15/2018,2018,-76.994368,43.827783,,NA,NA,25865,20,2.17515,1,12477,10,4.3503,209,107,1,0,43.503,4.649,LOTP,1534291200
358,1243,1286,8/15/2018,2018,-76.734053,43.886133,,NA,NA,27466,20,1.71845,1,12656,10,3.4369,223,108,1,0,34.369,3.4,LOTP,1534291200
599,951,988,8/15/2018,2018,-78.02639,43.71639,ECCC,NA,NA,14358,20,6.55965,1,9791,10,13.1193,145,94,1,1,131.193,4.2,LOTP,1534291200
601,1027,1064,8/15/2018,2018,-77.01583,43.73167,ECCC,NA,NA,25427,20,4.4784,1,11134,10,8.9568,207,100,1,1,89.568,4.8,LOTP,1534291200
610,1098,1135,8/15/2018,2018,-77.43806,43.77139,ECCC,NA,NA,21746,20,2.55835,1,11311,10,5.1167,177,101,1,1,51.167,4.6,LOTP,1534291200
620,1156,1196,8/15/2018,2018,-77.15694,43.78639,ECCC,NA,NA,24116,20,2.3295,1,11931,10,4.659,197,104,1,1,46.59,5.1,LOTP,1534291200
623,1183,1223,8/15/2018,2018,-77.78222,43.82,ECCC,NA,NA,16195,20,3.5712,1,11496,10,7.1424,157,102,1,1,71.424,4.5,LOTP,1534291200
631,1204,1246,8/15/2018,2018,-78.03639,43.84028,ECCC,NA,NA,13253,20,3.34285,1,11483,10,6.6857,144,102,1,1,66.857,4.4,LOTP,1534291200
634,1219,1262,8/15/2018,2018,-76.35389,43.84361,ECCC,NA,NA,22422,20,1.65475,1,11783,10,3.3095,242,103,1,1,33.095,7.1,LOTP,1534291200
641,1248,1292,8/15/2018,2018,-76.7325,43.88667,ECCC,NA,NA,27466,20,1.71845,1,12656,10,3.4369,223,108,1,1,34.369,5.2,LOTP,1534291200
661,1287,1332,8/15/2018,2018,-76.23167,43.93472,ECCC,NA,NA,9121,20,1.02465,1,12682,10,2.0493,249,108,1,1,20.493,7.4,LOTP,1534291200
666,1307,1353,8/15/2018,2018,-77.58694,43.95139,ECCC,NA,NA,15761,20,0.87875,1,12976,10,1.7575,166,112,1,1,17.575,5,LOTP,1534291200
669,1310,1358,8/15/2018,2018,-76.40722,43.95722,ECCC,NA,NA,20355,20,1.19585,1,12871,10,2.3917,241,110,1,1,23.917,5.1,LOTP,1534291200
672,1320,1369,8/15/2018,2018,-76.67056,44.01694,ECCC,NA,NA,28557,20,1.7677,1,13303,10,3.5354,228,117,1,1,35.354,5.9,LOTP,1534291200
673,1325,1375,8/15/2018,2018,-76.81111,44.06556,ECCC,NA,NA,29821,20,1.1733,1,13480,10,2.3466,221,122,1,1,23.466,4.9,LOTP,1534291200
678,1330,1381,8/15/2018,2018,-76.52056,44.07556,ECCC,NA,NA,25606,20,0.9321,1,13417,10,1.8642,236,120,1,1,18.642,15.2,LOTP,1534291200
681,1342,1393,8/15/2018,2018,-76.82361,44.13639,ECCC,NA,NA,29998,20,1.64885,1,13622,10,3.2977,221,127,1,1,32.977,5,LOTP,1534291200
722,2146,2271,8/15/2018,2018,-77.78351,43.82001,ECCC,GLSP,PSN 45,16194,20,3.6081,1,11495,10,7.2162,156,102,1,1,72.162,4.5,LOEM,1534291200
723,2153,2278,8/15/2018,2018,-77.438,43.772,USEPA,GLNPO,ON49,21746,20,2.67605,1,11516,10,5.3521,177,102,1,1,53.521,4.6,LOEM,1534291200
724,2154,2279,8/15/2018,2018,-77.158,43.789,USEPA,GLNPO,ON61N,24116,20,2.47675,1,11930,10,4.9535,196,104,1,1,49.535,5.1,LOEM,1534291200
725,2161,2286,8/15/2018,2018,-76.52133,44.07483,ECCC,GLSP,PSN 79,25606,20,0.9321,1,13417,10,1.8642,236,120,1,1,18.642,15.2,LOEM,1534291200
765,662,689,8/15/2018,2018,-77.199715,43.579985,,NA,NA,23161,20,7.16045,1,8694,10,14.3209,194,89,1,2,143.209,5.4,LOTP,1534291200
776,1018,1055,8/15/2018,2018,-77.017835,43.731267,,NA,NA,25427,20,4.4784,1,11134,10,8.9568,207,100,1,2,89.568,3.8,LOTP,1534291200
779,1078,1115,8/15/2018,2018,-77.43955,43.77025,,NA,NA,21746,20,2.55835,1,11311,10,5.1167,177,101,1,2,51.167,3.248,LOTP,1534291200
862,2147,2272,8/15/2018,2018,-77.438,43.772,USEPA,GLNPO,ON49,21746,20,2.67605,1,11516,10,5.3521,177,102,1,2,53.521,3.248,LOEM,1534291200
917,663,690,8/15/2018,2018,-77.199715,43.579985,,NA,NA,23161,20,7.16045,1,8694,10,14.3209,194,89,1,5,143.209,4.966,LOTP,1534291200
949,1079,1116,8/15/2018,2018,-77.43955,43.77025,,NA,NA,21746,20,2.55835,1,11311,10,5.1167,177,101,1,5,51.167,3.789,LOTP,1534291200
959,2148,2273,8/15/2018,2018,-77.438,43.772,USEPA,GLNPO,ON49,21746,20,2.67605,1,11516,10,5.3521,177,102,1,5,53.521,3.789,LOEM,1534291200
965,1019,1056,8/15/2018,2018,-77.017835,43.731267,,NA,NA,25427,20,4.4784,1,11134,10,8.9568,207,100,1,5.5,89.568,4.355,LOTP,1534291200
988,952,989,8/15/2018,2018,-78.02639,43.71639,ECCC,NA,NA,14358,20,6.55965,1,9791,10,13.1193,145,94,1,9,131.193,5.1,LOTP,1534291200
1019,667,694,8/15/2018,2018,-77.199715,43.579985,,NA,NA,23161,20,7.16045,1,8694,10,14.3209,194,89,1,11.7,143.209,5.033,LOTP,1534291200
1133,953,990,8/15/2018,2018,-78.02639,43.71639,ECCC,NA,NA,14358,20,6.55965,2,9791,10,13.1193,145,94,2,16,131.193,6,LOTP,1534291200
1191,1288,1334,8/15/2018,2018,-76.23167,43.93472,ECCC,NA,NA,9121,20,1.02465,3,12682,10,2.0493,249,108,2,3.5,20.493,8.2,LOTP,1534291200
1202,1157,1197,8/15/2018,2018,-77.15694,43.78639,ECCC,NA,NA,24116,20,2.3295,3,11931,10,4.659,197,104,2,9,46.59,5.4,LOTP,1534291200
1203,2155,2280,8/15/2018,2018,-77.158,43.789,USEPA,GLNPO,ON61N,24116,20,2.47675,3,11930,10,4.9535,196,104,2,9,49.535,5.4,LOEM,1534291200
1283,1321,1371,8/15/2018,2018,-76.67056,44.01694,ECCC,NA,NA,28557,20,1.7677,4,13303,10,3.5354,228,117,3,8.5,35.354,5.4,LOTP,1534291200
1291,1023,1060,8/15/2018,2018,-77.017835,43.731267,,NA,NA,25427,20,4.4784,4,11134,10,8.9568,207,100,3,18.6,89.568,3.553,LOTP,1534291200
1303,954,991,8/15/2018,2018,-78.02639,43.71639,ECCC,NA,NA,14358,20,6.55965,4,9791,10,13.1193,145,94,3,31,131.193,5.6,LOTP,1534291200
1345,1343,1394,8/15/2018,2018,-76.82361,44.13639,ECCC,NA,NA,29998,20,1.64885,5,13622,10,3.2977,221,127,3,9,32.977,6.2,LOTP,1534291200
1351,1083,1120,8/15/2018,2018,-77.43955,43.77025,,NA,NA,21746,20,2.55835,5,11311,10,5.1167,177,101,3,14.4,51.167,3.768,LOTP,1534291200
1352,2149,2274,8/15/2018,2018,-77.438,43.772,USEPA,GLNPO,ON49,21746,20,2.67605,5,11516,10,5.3521,177,102,3,14.4,53.521,3.768,LOEM,1534291200
1408,1158,1198,8/15/2018,2018,-77.15694,43.78639,ECCC,NA,NA,24116,20,2.3295,6,11931,10,4.659,197,104,4,15,46.59,6.4,LOTP,1534291200
1409,2156,2281,8/15/2018,2018,-77.158,43.789,USEPA,GLNPO,ON61N,24116,20,2.47675,6,11930,10,4.9535,196,104,4,15,49.535,6.4,LOEM,1534291200
1476,1344,1395,8/15/2018,2018,-76.82361,44.13639,ECCC,NA,NA,29998,20,1.64885,8,13622,10,3.2977,221,127,5,14,32.977,5.4,LOTP,1534291200
1484,2157,2282,8/15/2018,2018,-77.158,43.789,USEPA,GLNPO,ON61N,24116,20,2.47675,8,11930,10,4.9535,196,104,5,22,49.535,14.9,LOEM,1534291200
1505,1159,1199,8/15/2018,2018,-77.15694,43.78639,ECCC,NA,NA,24116,20,2.3295,9,11931,10,4.659,197,104,5,22,46.59,14.9,LOTP,1534291200
1559,1322,1372,8/15/2018,2018,-76.67056,44.01694,ECCC,NA,NA,28557,20,1.7677,10,13303,10,3.5354,228,117,6,18,35.354,5.8,LOTP,1534291200
1642,1080,1117,8/15/2018,2018,-77.43955,43.77025,,NA,NA,21746,20,2.55835,12,11311,10,5.1167,177,101,7,33,51.167,4.099,LOTP,1534291200
1643,2150,2275,8/15/2018,2018,-77.438,43.772,USEPA,GLNPO,ON49,21746,20,2.67605,12,11516,10,5.3521,177,102,7,33,53.521,4.099,LOEM,1534291200
1646,1020,1057,8/15/2018,2018,-77.017835,43.731267,,NA,NA,25427,20,4.4784,12,11134,10,8.9568,207,100,7,55,89.568,4.018,LOTP,1534291200
1658,664,691,8/15/2018,2018,-77.199715,43.579985,,NA,NA,23161,20,7.16045,12,8694,10,14.3209,194,89,7,90.1,143.209,4.578,LOTP,1534291200
1670,1289,1335,8/15/2018,2018,-76.23167,43.93472,ECCC,NA,NA,9121,20,1.02465,13,12682,10,2.0493,249,108,7,14,20.493,2.6,LOTP,1534291200
1676,1345,1396,8/15/2018,2018,-76.82361,44.13639,ECCC,NA,NA,29998,20,1.64885,13,13622,10,3.2977,221,127,7,22,32.977,4.5,LOTP,1534291200
1715,165,173,8/15/2018,2018,-76.95105,43.308,,NA,NA,18894,20,1.4431,14,3357,10,2.8862,208,62,8,20.8,28.862,2.708,LOTP,1534291200
1719,1081,1118,8/15/2018,2018,-77.43955,43.77025,,NA,NA,21746,20,2.55835,14,11311,10,5.1167,177,101,8,38,51.167,2.931,LOTP,1534291200
1722,2151,2276,8/15/2018,2018,-77.438,43.772,USEPA,GLNPO,ON49,21746,20,2.67605,14,11516,10,5.3521,177,102,8,38,53.521,2.931,LOEM,1534291200
1784,2158,2283,8/15/2018,2018,-77.158,43.789,USEPA,GLNPO,ON61N,24116,20,2.47675,16,11930,10,4.9535,196,104,9,41,49.535,3.7,LOEM,1534291200
1791,1021,1058,8/15/2018,2018,-77.017835,43.731267,,NA,NA,25427,20,4.4784,16,11134,10,8.9568,207,100,9,75.9,89.568,3.4,LOTP,1534291200
1816,1323,1373,8/15/2018,2018,-76.67056,44.01694,ECCC,NA,NA,28557,20,1.7677,17,13303,10,3.5354,228,117,9,31,35.354,3.1,LOTP,1534291200
1819,1160,1200,8/15/2018,2018,-77.15694,43.78639,ECCC,NA,NA,24116,20,2.3295,17,11931,10,4.659,197,104,9,41,46.59,3.7,LOTP,1534291200
1827,1082,1119,8/15/2018,2018,-77.43955,43.77025,,NA,NA,21746,20,2.55835,17,11311,10,5.1167,177,101,9,45.8,51.167,2.833,LOTP,1534291200
1829,2152,2277,8/15/2018,2018,-77.438,43.772,USEPA,GLNPO,ON49,21746,20,2.67605,17,11516,10,5.3521,177,102,9,45.8,53.521,2.833,LOEM,1534291200
1854,955,992,8/15/2018,2018,-78.02639,43.71639,ECCC,NA,NA,14358,20,6.55965,17,9791,10,13.1193,145,94,9,118,131.193,3.2,LOTP,1534291200
1857,2145,2270,8/15/2018,2018,-78.026833,43.716633,USEPA,GLNPO,ON41,14358,20,6.55965,17,9791,10,13.1193,145,94,10,118,131.193,3.2,LOEM,1534291200
1884,1324,1374,8/15/2018,2018,-76.67056,44.01694,ECCC,NA,NA,28557,20,1.7677,18,13303,10,3.5354,228,117,10,33,35.354,3,LOTP,1534291200
1907,1022,1059,8/15/2018,2018,-77.017835,43.731267,,NA,NA,25427,20,4.4784,18,11134,10,8.9568,207,100,10,83.4,89.568,3.8,LOTP,1534291200
1973,1290,1336,8/15/2018,2018,-76.23167,43.93472,ECCC,NA,NA,9121,20,1.02465,19,12682,10,2.0493,249,108,10,20,20.493,2.2,LOTP,1534291200
1982,2159,2284,8/15/2018,2018,-77.158,43.789,USEPA,GLNPO,ON61N,24116,20,2.47675,19,11930,10,4.9535,196,104,10,49,49.535,3.1,LOEM,1534291200
2010,956,993,8/15/2018,2018,-78.02639,43.71639,ECCC,NA,NA,14358,20,6.55965,19,9791,10,13.1193,145,94,10,126,131.193,3,LOTP,1534291200
2052,665,692,8/15/2018,2018,-77.199715,43.579985,,NA,NA,23161,20,7.16045,19,8694,10,14.3209,194,89,10,141.6,143.209,2.89,LOTP,1534291200
2147,1346,1397,8/15/2018,2018,-76.82361,44.13639,ECCC,NA,NA,29998,20,1.64885,20,13622,10,3.2977,221,127,10,43,32.977,4.3,LOTP,1534291200
2154,1161,1201,8/15/2018,2018,-77.15694,43.78639,ECCC,NA,NA,24116,20,2.3295,20,11931,10,4.659,197,104,10,49,46.59,3.1,LOTP,1534291200
2186,666,693,8/15/2018,2018,-77.199715,43.579985,,NA,NA,23161,20,7.16045,20,8694,10,14.3209,194,89,10,149.3,143.209,4.543,LOTP,1534291200
2217,2160,2285,8/15/2018,2018,-76.95,43.283333,USEPA,GLNPO,ON65B,16255,20,0.319,65,1071,6,1.063333333,208,48,6,20.8,6.38,2.708,LOEM,1534291200
19,2163,2288,8/16/2018,2018,-79.139,43.297,NYSDEC,BMP,NWL,5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,3.27,LOEM,1534377600
192,2164,2289,8/16/2018,2018,-76.374,43.925,NYSDEC,BMP,GIL,15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,5.2,LOEM,1534377600
225,2165,2290,8/16/2018,2018,-76.289,43.95,NYSDEC,BMP,CBL,11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,4.8,LOEM,1534377600
231,2188,2319,8/16/2018,2018,-78.0007,43.4806,GLWQA,CSMI,39,13485,20,7.5335,0,5996,10,15.067,147,77,1,1,150.67,5.6,LOEM,1534377600
237,2179,2306,8/16/2018,2018,-79.57023,43.38533,ECCC,GLNI,PSN 2908,3897,20,3.919,0,9014,10,7.838,38,91,1,1,78.38,6.7,LOEM,1534377600
248,2176,2302,8/16/2018,2018,-79.59429,43.40214,ECCC,GLNI,PSN 2909,3729,20,3.4105,0,9462,10,6.821,37,93,1,1,68.21,6.4,LOEM,1534377600
280,2174,2300,8/16/2018,2018,-79.62194,43.42094,ECCC,GLNI,PSN 2907,3545,20,2.035,0,9900,10,4.07,35,95,1,1,40.7,7.8,LOEM,1534377600
283,2169,2295,8/16/2018,2018,-76.9988,43.3138,GLWQA,CSMI,95,19708,20,2.0285,0,4043,10,4.057,205,66,1,1,40.57,6.8,LOEM,1534377600
317,461,480,8/16/2018,2018,-77.438335,43.443617,,NA,NA,19272,20,9.765,1,6229,10,19.53,180,78,1,0,195.3,3.391,LOTP,1534377600
426,2162,2287,8/16/2018,2018,-79.0052,43.2972,USEPA,GLNPO,ON22N,5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,4.43,LOEM,1534377600
455,95,99,8/16/2018,2018,-77.59083,43.27472,ECCC,NA,NA,12340,20,0.7789,1,84,10,1.5578,173,14,1,1,15.578,9.8,LOTP,1534377600
463,129,136,8/16/2018,2018,-77.51861,43.29861,ECCC,NA,NA,14389,20,1.7733,1,451,10,3.5466,176,33,1,1,35.466,7.8,LOTP,1534377600
471,170,178,8/16/2018,2018,-77.00056,43.31306,ECCC,NA,NA,19306,20,1.9206,1,3870,10,3.8412,205,65,1,1,38.412,6.8,LOTP,1534377600
478,195,205,8/16/2018,2018,-77.21556,43.32417,ECCC,NA,NA,17677,20,2.8733,1,4205,10,5.7466,193,67,1,1,57.466,5.9,LOTP,1534377600
485,213,223,8/16/2018,2018,-77.43806,43.32778,ECCC,NA,NA,16658,20,4.01125,1,2482,10,8.0225,181,57,1,1,80.225,6.2,LOTP,1534377600
501,284,297,8/16/2018,2018,-77.71083,43.34944,,NA,NA,13871,20,1.04785,1,2634,10,2.0957,165,58,1,1,20.957,6.2,LOTP,1534377600
506,295,308,8/16/2018,2018,-77.51361,43.36,ECCC,NA,NA,16661,20,4.602,1,4715,10,9.204,176,70,1,1,92.04,5.7,LOTP,1534377600
510,315,330,8/16/2018,2018,-77.29889,43.38028,ECCC,NA,NA,20061,20,8.88505,1,5455,10,17.7701,189,74,1,1,177.701,5.9,LOTP,1534377600
517,350,366,8/16/2018,2018,-77.98972,43.38528,ECCC,NA,NA,11566,20,1.1349,1,3297,10,2.2698,148,62,1,1,22.698,6.2,LOTP,1534377600
524,364,381,8/16/2018,2018,-76.79389,43.40861,,NA,NA,22200,20,3.44355,1,5868,10,6.8871,217,76,1,1,68.871,9.2,LOTP,1534377600
530,407,426,8/16/2018,2018,-76.8825,43.42361,ECCC,NA,NA,22663,20,7.1215,1,6061,10,14.243,212,77,1,1,142.43,6.3,LOTP,1534377600
545,515,537,8/16/2018,2018,-76.52667,43.47667,ECCC,NA,NA,20958,20,0.88005,1,6689,10,1.7601,230,80,1,1,17.601,8.8,LOTP,1534377600
548,532,554,8/16/2018,2018,-78.00056,43.48611,ECCC,NA,NA,13485,20,8.0434,1,6196,10,16.0868,147,78,1,1,160.868,5.6,LOTP,1534377600
553,552,575,8/16/2018,2018,-78.38611,43.4925,ECCC,NA,NA,9785,20,8.14875,1,6173,10,16.2975,124,78,1,1,162.975,6.4,LOTP,1534377600
568,638,665,8/16/2018,2018,-76.52361,43.55056,ECCC,NA,NA,23520,20,5.76045,1,7802,10,11.5209,231,85,1,1,115.209,6.7,LOTP,1534377600
579,705,735,8/16/2018,2018,-78.01278,43.59028,ECCC,NA,NA,14033,20,9.2092,1,7717,10,18.4184,146,85,1,1,184.184,5.1,LOTP,1534377600
607,1060,1097,8/16/2018,2018,-76.51889,43.74972,ECCC,NA,NA,25474,20,3.1952,1,10742,10,6.3904,233,98,1,1,63.904,5.4,LOTP,1534377600
726,2168,2293,8/16/2018,2018,-76.79586,43.40864,ECCC,GLSP,PSN 67,22200,20,3.44355,1,5868,10,6.8871,217,76,1,1,68.871,9.2,LOEM,1534377600
727,2181,2310,8/16/2018,2018,-77.4353,43.3668,GLWQA,CSMI,58,17592,20,4.2439,1,2650,10,8.4878,181,58,1,1,84.878,6.2,LOEM,1534377600
728,2182,2312,8/16/2018,2018,-77.51526,43.36009,ECCC,GLSP,PSN 56,16214,20,4.602,1,4715,10,9.204,176,70,1,1,92.04,5.7,LOEM,1534377600
729,2183,2313,8/16/2018,2018,-77.59164,43.27519,ECCC,GLSP,PSN 57,12340,20,0.7789,1,84,10,1.5578,173,14,1,1,15.578,9.8,LOEM,1534377600
730,2185,2315,8/16/2018,2018,-77.989,43.383,USEPA,GLNPO,ON38N,11566,20,1.0516,1,3126,10,2.1032,148,61,1,1,21.032,6.2,LOEM,1534377600
731,2189,2320,8/16/2018,2018,-78.38683,43.49151,ECCC,GLSP,PSN 36,9785,20,8.14655,1,6172,10,16.2931,123,78,1,1,162.931,6.4,LOEM,1534377600
756,462,481,8/16/2018,2018,-77.438335,43.443617,,NA,NA,19272,20,9.765,1,6229,10,19.53,180,78,1,2,195.3,3.731,LOTP,1534377600
971,463,482,8/16/2018,2018,-77.438335,43.443617,,NA,NA,19272,20,9.765,1,6229,10,19.53,180,78,1,6,195.3,4.915975,LOTP,1534377600
976,2166,2291,8/16/2018,2018,-77.4381,43.4431,USEPA,GLNPO,ON55M,19272,20,9.765,1,6229,10,19.53,180,78,1,6,195.3,4.54,LOEM,1534377600
985,706,736,8/16/2018,2018,-78.01278,43.59028,ECCC,NA,NA,14033,20,9.2092,1,7717,10,18.4184,146,85,1,8.5,184.184,6,LOTP,1534377600
987,408,427,8/16/2018,2018,-76.8825,43.42361,ECCC,NA,NA,22663,20,7.1215,1,6061,10,14.243,212,77,1,9,142.43,10.4,LOTP,1534377600
1006,464,483,8/16/2018,2018,-77.438335,43.443617,,NA,NA,19272,20,9.765,1,6229,10,19.53,180,78,1,11,195.3,5.074,LOTP,1534377600
1024,465,484,8/16/2018,2018,-77.438335,43.443617,,NA,NA,19272,20,9.765,1,6229,10,19.53,180,78,1,15,195.3,4.122,LOTP,1534377600
1046,2180,2308,8/16/2018,2018,-79.57023,43.38533,ECCC,GLNI,PSN 2908,3897,20,3.919,1,9014,10,7.838,38,91,1,5.3,78.38,8.9,LOEM,1534377600
1052,2175,2301,8/16/2018,2018,-79.62194,43.42094,ECCC,GLNI,PSN 2907,3545,20,2.035,1,9900,10,4.07,35,95,1,3,40.7,16.4,LOEM,1534377600
1146,472,491,8/16/2018,2018,-77.438335,43.443617,,NA,NA,19272,20,9.765,2,6229,10,19.53,180,78,2,19.9,195.3,5.8349,LOTP,1534377600
1147,2167,2292,8/16/2018,2018,-77.4381,43.4431,USEPA,GLNPO,ON55M,19272,20,9.765,2,6229,10,19.53,180,78,2,19.9,195.3,3.712,LOEM,1534377600
1154,707,737,8/16/2018,2018,-78.01278,43.59028,ECCC,NA,NA,14033,20,9.2092,2,7717,10,18.4184,146,85,2,20,184.184,7.9,LOTP,1534377600
1182,2178,2305,8/16/2018,2018,-79.59429,43.40214,ECCC,GLNI,PSN 2909,3729,20,3.4105,3,9462,10,6.821,37,93,2,9.7,68.21,10.4,LOEM,1534377600
1206,1061,1098,8/16/2018,2018,-76.51889,43.74972,ECCC,NA,NA,25474,20,3.1952,3,10742,10,6.3904,233,98,2,11,63.904,7,LOTP,1534377600
1229,409,428,8/16/2018,2018,-76.8825,43.42361,ECCC,NA,NA,22663,20,7.1215,3,6061,10,14.243,212,77,2,22,142.43,8.6,LOTP,1534377600
1251,708,738,8/16/2018,2018,-78.01278,43.59028,ECCC,NA,NA,14033,20,9.2092,3,7717,10,18.4184,146,85,2,33,184.184,5.6,LOTP,1534377600
1254,466,485,8/16/2018,2018,-77.438335,43.443617,,NA,NA,19272,20,9.765,3,6229,10,19.53,180,78,2,37,195.3,3.788,LOTP,1534377600
1306,410,429,8/16/2018,2018,-76.8825,43.42361,ECCC,NA,NA,22663,20,7.1215,4,6061,10,14.243,212,77,3,34,142.43,5.6,LOTP,1534377600
1312,467,486,8/16/2018,2018,-77.438335,43.443617,,NA,NA,19272,20,9.765,4,6229,10,19.53,180,78,3,40,195.3,3.2,LOTP,1534377600
1355,1062,1099,8/16/2018,2018,-76.51889,43.74972,ECCC,NA,NA,25474,20,3.1952,5,10742,10,6.3904,233,98,3,19,63.904,14.8,LOTP,1534377600
1371,468,487,8/16/2018,2018,-77.438335,43.443617,,NA,NA,19272,20,9.765,5,6229,10,19.53,180,78,3,50,195.3,3.912,LOTP,1534377600
1376,2177,2303,8/16/2018,2018,-79.59429,43.40214,ECCC,GLNI,PSN 2909,3729,20,3.4105,6,9462,10,6.821,37,93,3,20.1,68.21,14.5,LOEM,1534377600
1377,2170,2296,8/16/2018,2018,-76.9988,43.3138,GLWQA,CSMI,95,19708,20,2.0285,6,4043,10,4.057,205,66,3,12,40.57,7,LOEM,1534377600
1407,171,179,8/16/2018,2018,-77.00056,43.31306,ECCC,NA,NA,19306,20,1.9206,6,3870,10,3.8412,205,65,4,12,38.412,7,LOTP,1534377600
1469,2171,2297,8/16/2018,2018,-76.9988,43.3138,GLWQA,CSMI,95,19708,20,2.0285,8,4043,10,4.057,205,66,4,16,40.57,6.2,LOEM,1534377600
1474,351,368,8/16/2018,2018,-77.98972,43.38528,ECCC,NA,NA,11566,20,1.1349,8,3297,10,2.2698,148,62,5,10,22.698,7.9,LOTP,1534377600
1477,172,180,8/16/2018,2018,-77.00056,43.31306,ECCC,NA,NA,19306,20,1.9206,8,3870,10,3.8412,205,65,5,16,38.412,6.2,LOTP,1534377600
1500,2186,2317,8/16/2018,2018,-77.989,43.383,USEPA,GLNPO,ON38N,11566,20,1.0516,9,3126,10,2.1032,148,61,5,10,21.032,7.9,LOEM,1534377600
1511,1063,1100,8/16/2018,2018,-76.51889,43.74972,ECCC,NA,NA,25474,20,3.1952,9,10742,10,6.3904,233,98,5,30,63.904,6.3,LOTP,1534377600
1560,173,181,8/16/2018,2018,-77.00056,43.31306,ECCC,NA,NA,19306,20,1.9206,10,3870,10,3.8412,205,65,6,21,38.412,6.6,LOTP,1534377600
1588,469,488,8/16/2018,2018,-77.438335,43.443617,,NA,NA,19272,20,9.765,10,6229,10,19.53,180,78,6,100,195.3,4.155,LOTP,1534377600
1594,2172,2298,8/16/2018,2018,-76.9988,43.3138,GLWQA,CSMI,95,19708,20,2.0285,10,4043,10,4.057,205,66,6,21,40.57,6.6,LOEM,1534377600
1603,516,538,8/16/2018,2018,-76.52667,43.47667,ECCC,NA,NA,20958,20,0.88005,11,6689,10,1.7601,230,80,6,10,17.601,8.2,LOTP,1534377600
1633,96,100,8/16/2018,2018,-77.59083,43.27472,ECCC,NA,NA,12340,20,0.7789,12,84,10,1.5578,173,14,7,10,15.578,9.1,LOTP,1534377600
1634,2184,2314,8/16/2018,2018,-77.59164,43.27519,ECCC,GLSP,PSN 57,12340,20,0.7789,12,84,10,1.5578,173,14,7,10,15.578,9.1,LOEM,1534377600
1752,352,369,8/16/2018,2018,-77.98972,43.38528,ECCC,NA,NA,11566,20,1.1349,15,3297,10,2.2698,148,62,8,18,22.698,7.4,LOTP,1534377600
1805,2187,2318,8/16/2018,2018,-77.989,43.383,USEPA,GLNPO,ON38N,11566,20,1.0516,17,3126,10,2.1032,148,61,9,18,21.032,7.4,LOEM,1534377600
1831,1064,1101,8/16/2018,2018,-76.51889,43.74972,ECCC,NA,NA,25474,20,3.1952,17,10742,10,6.3904,233,98,9,57,63.904,4.3,LOTP,1534377600
1862,2173,2299,8/16/2018,2018,-76.9988,43.3138,GLWQA,CSMI,95,19708,20,2.0285,17,4043,10,4.057,205,66,9,35,40.57,4.1,LOEM,1534377600
1885,174,182,8/16/2018,2018,-77.00056,43.31306,ECCC,NA,NA,19306,20,1.9206,18,3870,10,3.8412,205,65,10,35,38.412,4.1,LOTP,1534377600
