FID_fvcomGrid_XYTableToPoint,lat,lng,node,TP_2018ltJuly1
4994,43.96299744,-76.13061523,4994,5.954437733
4995,43.96425629,-76.13317871,4995,5.954437733
4996,43.96555328,-76.13537598,4996,
4997,44.00837326,-76.18569946,4997,6.025664806
4998,44.01145172,-76.18908691,4998,6.025664806
4999,44.01195526,-76.19180298,4999,6.025664806
5000,44.00947571,-76.18847656,5000,6.025664806
5001,44.01414108,-76.19613647,5001,6.025664806
5002,44.01176453,-76.19464111,5002,6.025664806
5003,44.01462936,-76.1991272,5003,6.025664806
5004,44.01523209,-76.20202637,5004,
5005,44.01573563,-76.20495605,5005,
5006,44.01599121,-76.20828247,5006,
5007,44.01424026,-76.2102356,5007,
5008,44.00001144,-76.18441772,5008,
5009,44.00191116,-76.18591309,5009,
5010,44.00395584,-76.18554688,5010,6.025664806
5011,44.00611115,-76.18569946,5011,6.025664806
5012,43.725914,-79.21481323,5012,
5013,43.72330475,-79.21725464,5013,
5014,43.72136307,-79.22036743,5014,
5015,43.71897125,-79.22280884,5015,
5016,43.69233704,-79.253479,5016,9.127177238
5017,43.69447708,-79.25112915,5017,
5018,43.70160675,-79.2434082,5018,
5019,43.70305634,-79.24047852,5019,
5020,43.70424271,-79.23519897,5020,
5021,43.70262146,-79.23745728,5021,
5022,43.69603348,-79.24734497,5022,
5023,43.69797134,-79.2434082,5023,
5024,43.6847229,-79.26184082,5024,
5025,43.68297958,-79.2644043,5025,
5026,43.68062592,-79.26580811,5026,
5027,43.67804718,-79.26870728,5027,
5028,43.67523956,-79.27108765,5028,
5029,43.67269135,-79.27352905,5029,9.575358391
5030,43.68923569,-79.25183105,5030,9.127177238
5031,43.68639755,-79.2550354,5031,9.127177238
5032,43.68431854,-79.2583313,5032,
5033,43.64076996,-79.31338501,5033,10.76465988
5034,43.63760376,-79.31442261,5034,10.76465988
5035,43.64219666,-79.3092041,5035,10.36458302
5036,43.64506149,-79.30517578,5036,10.36458302
5037,43.64899826,-79.30236816,5037,
5038,43.6518631,-79.29779053,5038,10.19979668
5039,43.65512085,-79.29537964,5039,10.19979668
5040,43.66296387,-79.28915405,5040,9.925631523
5041,43.66461563,-79.28601074,5041,9.925631523
5042,43.6656189,-79.28192139,5042,9.925631523
5043,43.65982819,-79.28897095,5043,9.925631523
5044,43.65621567,-79.29019165,5044,10.19979668
5045,43.66697311,-79.27728271,5045,9.925631523
5046,43.66889572,-79.27328491,5046,9.575358391
5047,43.63243484,-79.31777954,5047,10.76465988
5048,43.62949371,-79.31866455,5048,10.76465988
5049,43.62491989,-79.3225708,5049,10.71430302
5050,43.62641907,-79.31811523,5050,10.46733761
5051,43.61623001,-79.33050537,5051,10.71430302
5052,43.61785126,-79.3274231,5052,10.71430302
5053,43.63411713,-79.31350708,5053,10.76465988
5054,43.60577774,-79.34979248,5054,10.88668919
5055,43.60797882,-79.34570313,5055,10.88668919
5056,43.60809326,-79.34039307,5056,10.89005756
5057,43.61086273,-79.33551025,5057,10.89005756
5058,43.61243439,-79.33068848,5058,10.89005756
5059,43.58696365,-79.38131714,5059,10.5318222
5060,43.59132004,-79.37530518,5060,10.63707161
5061,43.59454346,-79.36779785,5061,10.63707161
5062,43.59839249,-79.35919189,5062,10.73523426
5063,43.60019302,-79.35012817,5063,10.59480667
5064,43.54718399,-79.41287231,5064,9.983020782
5065,43.53214264,-79.40826416,5065,9.506176949
5066,43.56721878,-79.39920044,5066,10.5897665
5067,43.55493546,-79.39782715,5067,10.13641453
5068,43.57355881,-79.38861084,5068,10.5460844
5069,43.57910538,-79.37750244,5069,10.47618484
5070,43.51564789,-79.40530396,5070,8.038437843
5071,43.49694443,-79.40438843,5071,7.6159091
5072,43.47585678,-79.40606689,5072,7.707613945
5073,43.45475006,-79.40750122,5073,7.720882893
5074,43.43570328,-79.40374756,5074,7.529227257
5075,43.41858673,-79.3973999,5075,7.292263508
5076,43.40343475,-79.39254761,5076,7.035771847
5077,43.39299393,-79.3765564,5077,6.768638134
5078,43.38056946,-79.35961914,5078,6.313228607
5079,43.36712646,-79.34210205,5079,6.164878368
5080,43.35383606,-79.32403564,5080,6.433032036
5081,43.34088898,-79.30584717,5081,6.461249352
5082,43.32871628,-79.28692627,5082,7.236225605
5083,43.31750107,-79.26724243,5083,7.698497772
5084,43.30670547,-79.24963379,5084,7.712635517
5085,43.29634857,-79.23681641,5085,7.390683651
5086,43.29090118,-79.2086792,5086,8.268749237
5087,43.29748154,-79.22146606,5087,7.806037426
5088,43.2868042,-79.18264771,5088,10.78920841
5089,43.29471588,-79.1946106,5089,8.947095871
5090,43.29059982,-79.16952515,5090,10.78920841
5091,43.2859993,-79.14785767,5091,11.84543419
5092,43.29284668,-79.15692139,5092,11.82423401
5093,43.28279877,-79.12731934,5093,11.76582432
5094,43.28860092,-79.13638306,5094,12.0682497
5095,43.28324127,-79.10418701,5095,10.73832607
5096,43.28337097,-79.09729004,5096,10.73832607
5097,43.28586578,-79.11831665,5097,11.34850502
5098,43.28780746,-79.10925293,5098,10.89441681
5099,43.2855835,-79.09063721,5099,10.12325954
5100,43.27685165,-79.06576538,5100,9.100826263
5101,43.27869415,-79.06033325,5101,9.100826263
5102,43.27966309,-79.07040405,5102,9.497301102
5103,43.28223038,-79.0770874,5103,9.486485481
5104,43.28669357,-79.08242798,5104,9.486485481
5105,43.2800293,-79.04968262,5105,8.819504738
5106,43.28152847,-79.05596924,5106,9.050607681
5107,43.27976608,-79.03927612,5107,8.819504738
5108,43.2806015,-79.03408813,5108,8.731801033
5109,43.28258514,-79.04379272,5109,8.819504738
5110,43.28010559,-79.02429199,5110,8.709485054
5111,43.28290939,-79.02932739,5111,8.731801033
5112,43.28149796,-79.01745605,5112,8.709485054
5113,43.28345871,-79.01052856,5113,8.697760582
5114,43.28293228,-78.98641968,5114,8.672860146
5115,43.28472519,-79.00366211,5115,8.697760582
5116,43.2848053,-78.99743652,5116,8.672860146
5117,43.28654099,-78.99185181,5117,8.672860146
5118,43.28020096,-78.97659302,5118,
5119,43.28194046,-78.9710083,5119,8.558195114
5120,43.28276825,-78.96502686,5120,
5121,43.28427887,-78.97967529,5121,8.623786926
5122,43.2844162,-78.95935059,5122,8.485902786
5123,43.28615189,-78.95370483,5123,8.476003647
5124,43.95011139,-76.12606812,5124,5.954437733
5125,43.95218658,-76.12524414,5125,5.954437733
5126,43.95580673,-76.12469482,5126,5.954437733
5127,43.9540329,-76.12576294,5127,5.954437733
5128,43.95761108,-76.12661743,5128,5.954437733
5129,43.95928574,-76.128479,5129,5.954437733
5130,43.96068573,-76.13101196,5130,5.954437733
5131,43.96201324,-76.13372803,5131,5.954437733
5132,43.96344376,-76.1362915,5132,5.954437733
5133,43.965168,-76.13830566,5133,
5134,44.00745392,-76.1890564,5134,6.025664806
5135,44.00935745,-76.19226074,5135,6.025664806
5136,44.01214218,-76.19796753,5136,6.025664806
5137,44.00981522,-76.1963501,5137,6.025664806
5138,44.01269531,-76.20111084,5138,6.132780552
5139,44.01330185,-76.20407104,5139,6.132780552
5140,44.01395798,-76.2069397,5140,
5141,44.01259232,-76.20904541,5141,6.132780552
5142,44.0124855,-76.2121582,5142,6.132780552
5143,43.99999237,-76.18692017,5143,
5144,44.00141907,-76.18869019,5144,
5145,44.00321198,-76.18865967,5145,6.025664806
5146,44.00524521,-76.18887329,5146,6.025664806
5147,43.81256485,-79.09066772,5147,6.66292429
5148,43.81283569,-79.08642578,5148,6.66292429
5149,43.75683975,-79.16772461,5149,
5150,43.75524902,-79.17224121,5150,
5151,43.75333023,-79.17666626,5151,
5152,43.75123215,-79.18060303,5152,
5153,43.72836304,-79.21246338,5153,
5154,43.73114777,-79.21032715,5154,
5155,43.74913788,-79.18411255,5155,
5156,43.74710083,-79.18798828,5156,
5157,43.7449379,-79.19116211,5157,
5158,43.74255753,-79.19436646,5158,
5159,43.7332077,-79.20736694,5159,
5160,43.7352066,-79.20449829,5160,
5161,43.73962021,-79.19726563,5161,7.923145294
5162,43.73724365,-79.20053101,5162,7.923145294
5163,43.70497131,-79.23220825,5163,
5164,43.71612549,-79.22457886,5164,
5165,43.71282578,-79.22589111,5165,
5166,43.70990372,-79.22619629,5166,
5167,43.70689774,-79.2281189,5167,
5168,43.72505569,-79.21130371,5168,
5169,43.7223053,-79.21347046,5169,
5170,43.71929932,-79.21710205,5170,8.385449409
5171,43.7157402,-79.21942139,5171,8.385449409
5172,43.69223022,-79.24795532,5172,9.127177238
5173,43.688694,-79.24716187,5173,9.127177238
5174,43.69985962,-79.23962402,5174,
5175,43.70232391,-79.23291016,5175,
5176,43.70032883,-79.23535156,5176,
5177,43.69428635,-79.24319458,5177,8.796987534
5178,43.69660568,-79.23989868,5178,8.796987534
5179,43.68122864,-79.26074219,5179,
5180,43.67778397,-79.26364136,5180,
5181,43.67463303,-79.26657104,5181,9.575358391
5182,43.67158127,-79.26971436,5182,9.575358391
5183,43.68535233,-79.25009155,5183,9.127177238
5184,43.68200302,-79.25466919,5184,
5185,43.63747025,-79.3092041,5185,10.36458302
5186,43.64031982,-79.30444336,5186,10.36458302
5187,43.64291763,-79.30072021,5187,10.36458302
5188,43.64609909,-79.29998779,5188,10.36458302
5189,43.64829254,-79.29589844,5189,9.996067047
5190,43.65143585,-79.29135132,5190,9.996067047
5191,43.66158295,-79.28347778,5191,9.925631523
5192,43.66336441,-79.27886963,5192,9.925631523
5193,43.65758896,-79.28381348,5193,9.925631523
5194,43.65376663,-79.28601074,5194,9.727470398
5195,43.66418076,-79.27404785,5195,9.575358391
5196,43.66664886,-79.26913452,5196,9.575358391
5197,43.6294899,-79.31362915,5197,10.46733761
5198,43.62195969,-79.32321167,5198,10.71430302
5199,43.61981201,-79.32403564,5199,10.71430302
5200,43.61660004,-79.32369995,5200,10.71430302
5201,43.62252045,-79.31848145,5201,10.71430302
5202,43.62466049,-79.31387329,5202,10.46733761
5203,43.61376953,-79.32528687,5203,10.71430302
5204,43.63219833,-79.30831909,5204,10.46733761
5205,43.60341644,-79.34231567,5205,10.59480667
5206,43.60634613,-79.3364563,5206,10.55968189
5207,43.60751343,-79.33071899,5207,10.55968189
5208,43.60993576,-79.32592773,5208,10.34214783
5209,43.58463287,-79.36694336,5209,10.4742527
5210,43.59021759,-79.35900879,5210,10.73523426
5211,43.5966835,-79.34112549,5211,10.59480667
5212,43.59216309,-79.34979248,5212,10.73523426
5213,43.52684021,-79.38641357,5213,8.620139122
5214,43.5415535,-79.39242554,5214,9.645526886
5215,43.56246567,-79.38464355,5215,9.832728386
5216,43.55119324,-79.38095093,5216,9.245014191
5217,43.56946945,-79.3755188,5217,10.47618484
5218,43.57326508,-79.36315918,5218,10.4742527
5219,43.50855255,-79.38461304,5219,7.631501198
5220,43.487957,-79.38525391,5220,7.658936977
5221,43.46691895,-79.38574219,5221,7.475223541
5222,43.44749451,-79.38244629,5222,7.587897778
5223,43.42951202,-79.3755188,5223,7.172230721
5224,43.4119873,-79.37161255,5224,6.927279949
5225,43.4004364,-79.35250854,5225,6.339169502
5226,43.38625336,-79.33502197,5226,5.984593868
5227,43.37256622,-79.31707764,5227,5.684789181
5228,43.35952377,-79.29910278,5228,5.497994423
5229,43.34669495,-79.28131104,5229,6.735259056
5230,43.33442307,-79.2628479,5230,7.362047195
5231,43.32280731,-79.24401855,5231,7.530087948
5232,43.31118011,-79.22738647,5232,8.04722023
5233,43.30337143,-79.20880127,5233,8.481500626
5234,43.298172,-79.17999268,5234,10.13565159
5235,43.30669785,-79.19244385,5235,9.250716209
5236,43.30167007,-79.16540527,5236,11.08658886
5237,43.29545975,-79.14465332,5237,12.1705637
5238,43.30255508,-79.15249634,5238,11.73321819
5239,43.29121017,-79.12582397,5239,11.59082508
5240,43.29680252,-79.13406372,5240,12.1705637
5241,43.28939819,-79.09884644,5241,10.12325954
5242,43.29415512,-79.11575317,5242,12.0682497
5243,43.294487,-79.10592651,5243,10.89441681
5244,43.29215622,-79.08917236,5244,10.12325954
5245,43.28254318,-79.0635376,5245,9.050607681
5246,43.28438187,-79.06954956,5246,9.486485481
5247,43.28833771,-79.07373047,5247,9.486485481
5248,43.29248047,-79.08032227,5248,9.428634644
5249,43.28494644,-79.05044556,5249,8.819504738
5250,43.28595734,-79.05758667,5250,9.050607681
5251,43.28484726,-79.03668213,5251,8.731801033
5252,43.28797531,-79.04418945,5252,8.819504738
5253,43.2848053,-79.02276611,5253,8.701099396
5254,43.28770447,-79.02929688,5254,8.708674431
5255,43.2867012,-79.01568604,5255,8.701099396
5256,43.28854752,-79.00799561,5256,8.697760582
5257,43.28790665,-78.98474121,5257,8.616433144
5258,43.289711,-78.99938965,5258,8.672860146
5259,43.29139328,-78.99108887,5259,8.672860146
5260,43.2856369,-78.972229,5260,8.623786926
5261,43.28763199,-78.96505737,5261,8.54917717
5262,43.28942108,-78.97735596,5262,8.616433144
5263,43.28753662,-78.94787598,5263,8.476003647
5264,43.28942108,-78.95849609,5264,8.54917717
5265,43.29022217,-78.95266724,5265,8.476003647
5266,43.28972244,-78.9425354,5266,8.476003647
5267,43.2912941,-78.9367981,5267,8.405537605
5268,43.2930603,-78.93118286,5268,8.405537605
5269,43.29474258,-78.92553711,5269,8.325601578
5270,43.29572296,-78.91955566,5270,8.325601578
5271,43.29854202,-78.90795898,5271,
5272,43.29727173,-78.91381836,5272,8.28120327
5273,43.29962921,-78.90200806,5273,
5274,43.94906998,-76.12869263,5274,5.954437733
5275,43.95120239,-76.12844849,5275,5.954437733
5276,43.95320511,-76.12832642,5276,5.954437733
5277,43.95537567,-76.12780762,5277,5.954437733
5278,43.95686722,-76.12979126,5278,5.954437733
5279,43.95833969,-76.13180542,5279,5.954437733
5280,43.95976639,-76.13424683,5280,5.954437733
5281,43.9612999,-76.13696289,5281,5.954437733
5282,43.96307755,-76.13961792,5282,5.954437733
5283,43.96488571,-76.14221191,5283,
5284,44.00654221,-76.19210815,5284,6.025664806
5285,44.00754929,-76.19522095,5285,6.025664806
5286,44.01027679,-76.19998169,5286,6.025664806
5287,44.00808334,-76.19873047,5287,6.025664806
5288,44.01080704,-76.20324707,5288,6.132780552
5289,44.01134491,-76.20648193,5289,6.132780552
5290,44.01081085,-76.21014404,5290,6.132780552
5291,44.01052475,-76.21365356,5291,6.132780552
5292,43.9984169,-76.1890564,5292,
5293,44.00002289,-76.19070435,5293,
5294,44.00205231,-76.19152832,5294,6.025664806
5295,44.00418091,-76.1918335,5295,6.025664806
5296,43.81098557,-79.09616089,5296,
5297,43.80771637,-79.1000061,5297,
5298,43.80435181,-79.10415649,5298,
5299,43.80885696,-79.09036255,5299,
5300,43.80870438,-79.08486938,5300,6.722744465
5301,43.81263351,-79.08120728,5301,6.66292429
5302,43.75780106,-79.16281128,5302,
5303,43.75899124,-79.15802002,5303,
5304,43.75978851,-79.15319824,5304,
5305,43.75469589,-79.16375732,5305,
5306,43.75272751,-79.16778564,5306,
5307,43.7506485,-79.17254639,5307,
5308,43.74836349,-79.17788696,5308,
5309,43.72711182,-79.20831299,5309,
5310,43.72992706,-79.20516968,5310,
5311,43.74549103,-79.18258667,5311,7.689533234
5312,43.74385071,-79.18670654,5312,7.689533234
5313,43.74133301,-79.18942261,5313,7.923145294
5314,43.73853302,-79.19290161,5314,7.923145294
5315,43.73299789,-79.20126343,5315,
5316,43.73563385,-79.19650269,5316,7.923145294
5317,43.70327377,-79.22854614,5317,
5318,43.7120018,-79.22158813,5318,
5319,43.70842361,-79.22335815,5319,
5320,43.70517731,-79.22390747,5320,
5321,43.72224426,-79.20794678,5321,8.106665611
5322,43.71930313,-79.21173096,5322,8.385449409
5323,43.71605682,-79.21380615,5323,8.385449409
5324,43.71215439,-79.21621704,5324,8.385449409
5325,43.69057083,-79.24230957,5325,9.127177238
5326,43.68580627,-79.24325562,5326,9.127177238
5327,43.69740295,-79.23544312,5327,8.796987534
5328,43.69948196,-79.23034668,5328,8.487294197
5329,43.69340515,-79.23699951,5329,8.796987534
5330,43.67767334,-79.25805664,5330,
5331,43.67360306,-79.26089478,5331,9.231710434
5332,43.66991806,-79.26461792,5332,9.575358391
5333,43.68112564,-79.24813843,5333,9.127177238
5334,43.67779541,-79.25244141,5334,9.231710434
5335,43.63527679,-79.30303955,5335,10.36458302
5336,43.63890457,-79.29779053,5336,10.36458302
5337,43.64335251,-79.29510498,5337,9.996067047
5338,43.64565277,-79.28973389,5338,9.996067047
5339,43.64920425,-79.28411865,5339,9.996067047
5340,43.65893555,-79.27676392,5340,9.925631523
5341,43.65362549,-79.2791748,5341,9.727470398
5342,43.6604805,-79.26950073,5342,9.575358391
5343,43.66370392,-79.26306152,5343,9.575358391
5344,43.62659454,-79.30807495,5344,10.46733761
5345,43.61803055,-79.3187561,5345,10.71430302
5346,43.61428452,-79.3196106,5346,10.34214783
5347,43.61924744,-79.31399536,5347,10.46733761
5348,43.62189102,-79.30941772,5348,10.46733761
5349,43.60980225,-79.31936646,5349,10.34214783
5350,43.62882233,-79.30194092,5350,10.26039505
5351,43.6012764,-79.33203125,5351,10.55968189
5352,43.60445404,-79.32266235,5352,10.34214783
5353,43.59373093,-79.33108521,5353,10.36805058
5354,43.58065796,-79.35076904,5354,10.28135681
5355,43.58692551,-79.33853149,5355,10.45157242
5356,43.52052307,-79.36489868,5356,7.354834557
5357,43.53964615,-79.36755371,5357,8.167723656
5358,43.55804062,-79.36526489,5358,9.466544151
5359,43.56645966,-79.34783936,5359,10.03369713
5360,43.49995804,-79.36483765,5360,7.067304134
5361,43.47911453,-79.36505127,5361,7.300605297
5362,43.45949173,-79.36190796,5362,7.393600464
5363,43.44103622,-79.35467529,5363,7.001916409
5364,43.42161942,-79.34576416,5364,6.84325552
5365,43.40543747,-79.32791138,5365,5.849910259
5366,43.39109039,-79.30984497,5366,5.352456093
5367,43.37858963,-79.29156494,5367,5.152822971
5368,43.36558151,-79.27410889,5368,5.180645943
5369,43.3526535,-79.2567749,5369,6.387686729
5370,43.34021759,-79.23883057,5370,7.311775684
5371,43.32849121,-79.22091675,5371,8.033287048
5372,43.31741714,-79.20669556,5372,8.569079399
5373,43.31070709,-79.17523193,5373,10.14815712
5374,43.31892776,-79.18881226,5374,9.153912544
5375,43.31458664,-79.15679932,5375,11.29934502
5376,43.30693817,-79.1395874,5376,11.73321819
5377,43.30102158,-79.1244812,5377,11.96615505
5378,43.29795837,-79.0970459,5378,10.82751751
5379,43.30330276,-79.11044312,5379,11.50781631
5380,43.30011368,-79.0843811,5380,10.06221962
5381,43.28965759,-79.06420898,5381,9.050607681
5382,43.29524612,-79.07241821,5382,9.428634644
5383,43.29138565,-79.05352783,5383,8.78006649
5384,43.29058838,-79.03637695,5384,8.708674431
5385,43.29425812,-79.0440979,5385,8.708674431
5386,43.29006577,-79.02160645,5386,8.701099396
5387,43.29332733,-79.02816772,5387,8.701099396
5388,43.29221344,-79.01358032,5388,8.695548058
5389,43.29405594,-79.00500488,5389,8.695548058
5390,43.29309845,-78.98300171,5390,8.616433144
5391,43.29568863,-78.99642944,5391,8.66779995
5392,43.29633331,-78.9887085,5392,8.616433144
5393,43.29121399,-78.97009277,5393,8.54917717
5394,43.29291916,-78.96279907,5394,8.54917717
5395,43.29515839,-78.97540283,5395,8.616433144
5396,43.29264832,-78.94787598,5396,8.476003647
5397,43.29481125,-78.95483398,5397,8.452297211
5398,43.29470444,-78.94177246,5398,8.383896828
5399,43.29629135,-78.93548584,5399,8.383896828
