"","I","J","XCent","YCent","lat","lon","node","depth","maxSigma"
"363",165,30,766000.4,4800629.2,43.31146548,-77.72001737,363,1.192,1
"364",166,30,767371.2,4800532.1,43.31010689,-77.70318901,364,2.223,2
"365",167,30,768742,4800435,43.30874584,-77.68636156,365,6.21,6
"366",168,30,770112.8,4800337.9,43.30738234,-77.66953501,366,8.012,8
"367",169,30,771507.5,4800237.6,43.30597899,-77.65241676,367,12.354,10
"368",170,30,772926.1,4800134.2,43.30453657,-77.63500682,368,16.283,10
"369",171,30,774344.6,4800030.7,43.30309067,-77.61759916,369,19.341,10
"370",172,30,775763.2,4799927.3,43.301643,-77.6001912,370,23.277,10
"371",173,30,777225.9,4799824.2,43.30017916,-77.58224135,371,26.721,10
"372",174,30,778732.9,4799721.5,43.29869974,-77.56374716,372,29.084,10
"373",175,30,780239.8,4799618.7,43.29721648,-77.54525535,373,31.438,10
"374",176,30,781746.7,4799516,43.29573116,-77.52676457,374,33.759,10
"375",177,30,783213.4,4799412.7,43.2942526,-77.50876985,375,36.565,10
"376",178,30,784639.8,4799308.8,43.29278107,-77.49127235,376,37.685,10
"377",179,30,786066.2,4799204.9,43.29130688,-77.47377587,377,35.416,10
"378",180,30,787492.6,4799101.1,43.28983095,-77.45628035,378,30.001,10
"379",181,30,788937,4798994.9,43.28832389,-77.43856567,379,22.192,10
"380",182,30,790399.3,4798886.3,43.28678564,-77.42063311,380,16.834,10
"381",183,30,791861.6,4798777.7,43.2852446,-77.40270163,381,13.424,10
"382",184,30,793324,4798669,43.28369985,-77.38477008,382,11.028,10
"383",185,30,794801.8,4798563.3,43.28217324,-77.36664858,383,9.735,10
"384",186,30,796295.1,4798460.5,43.28066376,-77.34833598,384,5.531,6
"385",187,30,797788.5,4798357.6,43.27915043,-77.3300233,385,4.071,4
"386",188,30,799281.8,4798254.8,43.27763514,-77.31171291,386,1.815,2
"387",189,30,800765.4,4798162.2,43.27621246,-77.29351734,387,1.609,2
"388",190,30,802239,4798079.8,43.27488258,-77.27544021,388,1.221,1
"389",165,31,766004.9,4800776.8,43.31279079,-77.71989053,389,1.192,1
"390",166,31,767374.9,4800681.3,43.31144684,-77.70307089,390,2.56,3
"391",167,31,768744.9,4800585.8,43.31010043,-77.68625213,391,6.601,7
"392",168,31,770115,4800490.3,43.30875153,-77.66943305,392,8.493,8
"393",169,31,771509.1,4800390.9,43.30735646,-77.65232136,393,12.377,10
"394",170,31,772927.3,4800287.7,43.30591596,-77.63491586,394,16.951,10
"395",171,31,774345.6,4800184.5,43.3044728,-77.61751011,395,19.946,10
"396",172,31,775763.8,4800081.3,43.30302704,-77.60010659,396,23.823,10
"397",173,31,777227.8,4799978.3,43.3015636,-77.58214029,397,27.588,10
"398",174,31,778737.7,4799875.5,43.30008217,-77.56361005,398,29.856,10
"399",175,31,780247.5,4799772.8,43.2985987,-77.54508208,399,31.964,10
"400",176,31,781757.3,4799670,43.29711135,-77.52655526,400,34.559,10
"401",177,31,783224.5,4799566.6,43.29563166,-77.50855403,401,37.588,10
"402",178,31,784649.2,4799462.6,43.29415982,-77.49107711,402,38.914,10
"403",179,31,786073.8,4799358.6,43.29268538,-77.47360244,403,37.26,10
"404",180,31,787498.4,4799254.5,43.2912074,-77.45612885,404,32.508,10
"405",181,31,788941.7,4799147.9,43.28969713,-77.43842752,405,23.641,10
"406",182,31,790403.6,4799038.7,43.2881536,-77.42049979,406,18.314,10
"407",183,31,791865.6,4798929.4,43.28660636,-77.40257199,407,14.903,10
"408",184,31,793327.5,4798820.2,43.28505727,-77.38464645,408,13.116,10
"409",185,31,794805.4,4798713.8,43.2835243,-77.3665237,409,11.694,10
"410",186,31,796299.3,4798610.1,43.28200646,-77.3482038,410,7.349,7
"411",187,31,797793.2,4798506.5,43.28048661,-77.32988496,411,5.514,6
"412",188,31,799287.1,4798402.8,43.27896296,-77.31156728,412,3.252,3
"413",189,31,800770.4,4798309.5,43.27753408,-77.2933754,413,3.077,3
"414",190,31,802243.2,4798226.4,43.27619819,-77.2753081,414,2.83,3
"415",166,32,767378.6,4800830.5,43.31278678,-77.70295275,415,3.005,3
"416",167,32,768747.9,4800736.6,43.31145497,-77.68614147,416,8.013,8
"417",168,32,770117.1,4800642.7,43.31012075,-77.66933231,417,9.581,10
"418",169,32,771510.7,4800544.3,43.30873483,-77.6522259,418,12.53,10
"419",170,32,772928.6,4800441.3,43.30729621,-77.6348236,419,17.789,10
"420",171,32,774346.5,4800338.3,43.30585496,-77.61742229,420,21.116,10
"421",172,32,775764.4,4800235.3,43.30441109,-77.60002197,421,24.716,10
"422",173,32,777229.7,4800132.4,43.30294804,-77.58203921,422,27.968,10
"423",174,32,778742.4,4800029.6,43.30146554,-77.5634741,423,30.48,10
"424",175,32,780255.2,4799926.9,43.29998092,-77.5449088,424,32.918,10
"425",176,32,781767.9,4799824.1,43.29849244,-77.52634588,425,35.065,10
"426",177,32,783235.7,4799720.6,43.29701158,-77.50833692,426,38.088,10
"427",178,32,784658.5,4799616.4,43.29553862,-77.4908831,427,40.656,10
"428",179,32,786081.3,4799512.2,43.29406302,-77.4734303,428,39.446,10
"429",180,32,787504.2,4799407.9,43.29258385,-77.45597733,429,33.52,10
"430",181,32,788946.4,4799300.9,43.29107037,-77.43828935,430,25.755,10
"431",182,32,790408,4799191.1,43.28952153,-77.42036524,431,20.098,10
"432",183,32,791869.5,4799081.2,43.28796906,-77.40244351,432,16.267,10
"433",184,32,793331.1,4798971.4,43.28641466,-77.38452159,433,15.163,10
"434",185,32,794809.1,4798864.2,43.28487443,-77.36639764,434,13.635,10
"435",186,32,796303.5,4798759.8,43.28335006,-77.34807157,435,9.076,9
"436",187,32,797797.9,4798655.3,43.28182189,-77.32974667,436,7.176,7
"437",188,32,799292.3,4798550.9,43.28029171,-77.31142282,437,4.699,5
"438",189,32,800775.4,4798456.8,43.27885568,-77.29323345,438,4.845,5
"439",190,32,802247.4,4798373,43.27751379,-77.27517599,439,4.409,4
"440",191,32,803719.3,4798289.3,43.27617001,-77.25712069,440,3.825,4
"441",166,33,767382.4,4800979.6,43.31412579,-77.70283343,441,3.551,4
"442",167,33,768750.8,4800887.4,43.31280956,-77.68603203,442,8.513,9
"443",168,33,770119.3,4800795.1,43.31148994,-77.66923033,443,10.48,10
"444",169,33,771512.3,4800697.6,43.3101123,-77.65213048,444,13.043,10
"445",170,33,772929.9,4800594.8,43.30867555,-77.63473139,445,18.313,10
"446",171,33,774347.4,4800492,43.30723622,-77.61733452,446,21.475,10
"447",172,33,775765,4800389.2,43.30579424,-77.5999374,447,24.957,10
"448",173,33,777231.6,4800286.5,43.30433248,-77.58193814,448,28.644,10
"449",174,33,778747.2,4800183.7,43.30284888,-77.56333692,449,31.021,10
"450",175,33,780262.9,4800080.9,43.30136224,-77.54473556,450,33.192,10
"451",176,33,781778.5,4799978.2,43.29987354,-77.52613649,451,35.466,10
"452",177,33,783246.8,4799874.6,43.29839154,-77.50812103,452,38.983,10
"453",178,33,784667.9,4799770.2,43.29691738,-77.49068785,453,41.946,10
"454",179,33,786088.9,4799665.8,43.29544062,-77.47325691,454,40.842,10
"455",180,33,787510,4799561.4,43.2939612,-77.45582576,455,35.207,10
"456",181,33,788951.1,4799453.9,43.29244361,-77.43815118,456,27.341,10
"457",182,33,790412.3,4799343.5,43.2908895,-77.42023191,457,20.893,10
"458",183,33,791873.5,4799233,43.28933171,-77.40231379,458,17.101,10
"459",184,33,793334.7,4799122.6,43.28777204,-77.38439672,459,15.859,10
"460",185,33,794812.7,4799014.7,43.28622549,-77.36627275,460,14.692,10
"461",186,33,796307.7,4798909.4,43.28469277,-77.34793938,461,10.292,10
"462",187,33,797802.6,4798804.2,43.28315807,-77.32960831,462,8.535,9
"463",188,33,799297.5,4798698.9,43.28161957,-77.31127841,463,5.707,6
"464",189,33,800780.5,4798604.1,43.28017725,-77.29309026,464,6.025,6
"465",190,33,802251.5,4798519.6,43.27882944,-77.2750451,465,5.638,6
"466",191,33,803722.6,4798435.2,43.27747966,-77.25699964,466,3.859,4
"467",166,34,767386.1,4801128.8,43.31546573,-77.70271528,467,4.062,4
"468",167,34,768753.8,4801038.2,43.3141641,-77.68592135,468,9.43,9
"469",168,34,770121.4,4800947.6,43.31286006,-77.66912953,469,11.838,10
"470",169,34,771513.9,4800851,43.31149066,-77.65203501,470,13.56,10
"471",170,34,772931.1,4800748.4,43.31005584,-77.63464036,471,18.855,10
"472",171,34,774348.4,4800645.8,43.30861835,-77.61724545,472,22.309,10
"473",172,34,775765.6,4800543.2,43.30717828,-77.59985277,473,26.168,10
"474",173,34,777233.5,4800440.6,43.30571692,-77.58183705,474,29.698,10
"475",174,34,778752,4800337.8,43.30423221,-77.56319972,475,31.66,10
"476",175,34,780270.5,4800235,43.30274449,-77.54456349,476,33.975,10
"477",176,34,781789.1,4800132.2,43.30125373,-77.52592714,477,36.521,10
"478",177,34,783258,4800028.5,43.29977056,-77.50790395,478,39.831,10
"479",178,34,784677.2,4799924,43.29829617,-77.49049381,479,43.327,10
"480",179,34,786096.5,4799819.4,43.29681822,-77.47308351,480,43.226,10
"481",180,34,787515.8,4799714.8,43.29533764,-77.45567422,481,36.339,10
"482",181,34,788955.8,4799607,43.29381774,-77.43801295,482,29.058,10
"483",182,34,790416.6,4799495.9,43.29225746,-77.42009857,483,21.994,10
"484",183,34,791877.4,4799384.8,43.2906944,-77.4021853,484,18.262,10
"485",184,34,793338.3,4799273.7,43.28912853,-77.38427189,485,16.877,10
"486",185,34,794816.4,4799165.2,43.28757651,-77.36614662,486,15.907,10
"487",186,34,796311.8,4799059.1,43.28603641,-77.34780836,487,12.297,10
"488",187,34,797807.3,4798953,43.28449335,-77.32947,488,9.938,10
"489",188,34,799302.7,4798846.9,43.28294742,-77.31113399,489,6.911,7
"490",189,34,800785.5,4798751.3,43.28149796,-77.29294835,490,7.126,7
"491",190,34,802255.7,4798666.3,43.28014594,-77.27491292,491,7.188,7
"492",191,34,803725.9,4798581.2,43.27879019,-77.25687853,492,4.76,5
"493",166,35,767389.8,4801278,43.31680567,-77.70259713,493,4.395,4
"494",167,35,768756.7,4801189,43.31551868,-77.6858119,494,10.129,10
"495",168,35,770123.6,4801100,43.31422925,-77.66902754,495,12.475,10
"496",169,35,771515.5,4801004.3,43.31286813,-77.65193959,496,14.296,10
"497",170,35,772932.4,4800901.9,43.31143518,-77.63454813,497,19.728,10
"498",171,35,774349.3,4800799.6,43.31000051,-77.61715762,498,23.209,10
"499",172,35,775766.2,4800697.2,43.30856232,-77.59976813,499,26.779,10
"500",173,35,777235.3,4800594.6,43.30710049,-77.58173724,500,30.605,10
"501",174,35,778756.8,4800491.9,43.30561554,-77.56306252,501,32.452,10
"502",175,35,780278.2,4800389.1,43.30412671,-77.54439018,502,34.621,10
"503",176,35,781799.7,4800286.3,43.30263482,-77.52571772,503,37.356,10
"504",177,35,783269.1,4800182.5,43.30115051,-77.50768804,504,41.073,10
"505",178,35,784686.6,4800077.8,43.29967492,-77.49029854,505,44.554,10
"506",179,35,786104.1,4799973,43.29819582,-77.4729101,506,44.668,10
"507",180,35,787521.5,4799868.2,43.29671413,-77.45552391,507,38.364,10
"508",181,35,788960.5,4799760,43.29519098,-77.43787476,508,31.268,10
"509",182,35,790421,4799648.3,43.29362539,-77.419964,509,23.983,10
"510",183,35,791881.4,4799536.6,43.29205706,-77.40205556,510,19.565,10
"511",184,35,793341.8,4799424.9,43.29048595,-77.38414824,511,17.995,10
"512",185,35,794820,4799315.6,43.28892667,-77.36602176,512,17.236,10
"513",186,35,796316,4799208.7,43.28737911,-77.34767616,513,14.018,10
"514",187,35,797812,4799101.8,43.28582863,-77.32933168,514,11.207,10
"515",188,35,799307.9,4798994.9,43.28427528,-77.31098956,515,8.271,8
"516",189,35,800790.6,4798898.6,43.28281953,-77.29280515,516,8.112,8
"517",190,35,802259.9,4798812.9,43.28146154,-77.27478078,517,8.468,8
"518",191,35,803729.2,4798727.2,43.28010073,-77.25675741,518,6.279,6
"519",165,36,766027.4,4801514.6,43.31941552,-77.71925634,519,1.692,2
"520",166,36,767393.5,4801427.2,43.31814561,-77.70247896,520,5.282,5
"521",167,36,768759.7,4801339.8,43.31687323,-77.68570121,521,10.007,10
"522",168,36,770125.8,4801252.4,43.31559844,-77.66892554,522,12.643,10
"523",169,36,771517.1,4801157.6,43.3142456,-77.65184415,523,15.333,10
"524",170,36,772933.7,4801055.5,43.31281543,-77.63445586,524,19.825,10
"525",171,36,774350.2,4800953.3,43.31138178,-77.61706982,525,23.383,10
"526",172,36,775766.8,4800851.2,43.30994637,-77.59968349,526,27.565,10
"527",173,36,777237.2,4800748.7,43.30848493,-77.58163614,527,31.485,10
"528",174,36,778761.6,4800645.9,43.30699798,-77.56292536,528,32.88,10
"529",175,36,780285.9,4800543.1,43.30550803,-77.54421692,529,34.982,10
"530",176,36,781810.2,4800440.4,43.30401594,-77.52550953,530,38.381,10
"531",177,36,783280.3,4800336.5,43.30253043,-77.50747088,531,42.053,10
"532",178,36,784696,4800231.5,43.30105278,-77.4901033,532,45.176,10
"533",179,36,786111.6,4800126.6,43.29957345,-77.47273792,533,46.051,10
"534",180,36,787527.3,4800021.7,43.29809148,-77.45537231,534,39.751,10
"535",181,36,788965.2,4799913,43.29656422,-77.43773657,535,32.043,10
"536",182,36,790425.3,4799800.7,43.29499335,-77.41983064,536,25.491,10
"537",183,36,791885.4,4799688.4,43.29341971,-77.40192582,537,20.341,10
"538",184,36,793345.4,4799576.1,43.29184333,-77.38402334,538,18.616,10
"539",185,36,794823.7,4799466.1,43.29027769,-77.36589562,539,18.106,10
"540",186,36,796320.2,4799358.4,43.28872271,-77.34754389,540,15.301,10
"541",187,36,797816.6,4799250.7,43.28716485,-77.32919453,541,12.423,10
"542",188,36,799313.1,4799143,43.28560403,-77.31084507,542,9.016,9
"543",189,36,800795.6,4799045.9,43.28414114,-77.29266316,543,8.91,9
"544",190,36,802264,4798959.5,43.28277718,-77.27464987,544,9.305,9
"545",191,36,803732.5,4798873.2,43.28141127,-77.25663629,545,7.692,8
"546",192,36,805201,4798786.8,43.28004165,-77.23862376,546,3.544,4
"547",205,36,824419,4798420.9,43.26872852,-77.00254051,547,1.192,1
"548",165,37,766031.9,4801662.1,43.32073992,-77.7191295,548,1.742,2
"549",166,37,767397.3,4801576.4,43.31948552,-77.70235956,549,5.983,6
"550",167,37,768762.6,4801490.6,43.31822781,-77.68559175,550,10.17,10
"551",168,37,770127.9,4801404.8,43.31696766,-77.66882477,551,13.068,10
"552",169,37,771518.7,4801311,43.31562396,-77.65174866,552,15.939,10
"553",170,37,772934.9,4801209.1,43.31419571,-77.6343648,553,20.199,10
"554",171,37,774351.2,4801107.1,43.3127639,-77.61698074,554,24.591,10
"555",172,37,775767.4,4801005.2,43.31133041,-77.59959884,555,28.716,10
"556",173,37,777239.1,4800902.8,43.30986936,-77.58153504,556,32.133,10
"557",174,37,778766.4,4800800,43.30838131,-77.56278814,557,33.677,10
"558",175,37,780293.6,4800697.2,43.30689024,-77.54404359,558,36.207,10
"559",176,37,781820.8,4800594.4,43.30539613,-77.52530015,559,39.341,10
"560",177,37,783291.4,4800490.5,43.30391038,-77.50725494,560,43.033,10
"561",178,37,784705.3,4800385.3,43.30243157,-77.48990924,561,46.481,10
"562",179,37,786119.2,4800280.2,43.30095105,-77.47256449,562,47.746,10
"563",180,37,787533.1,4800175.1,43.29946792,-77.45522075,563,41.335,10
"564",181,37,788969.9,4800066.1,43.29793835,-77.43759831,564,33.523,10
"565",182,37,790429.6,4799953.1,43.29636132,-77.41969728,565,27.836,10
"566",183,37,791889.3,4799840.2,43.2947824,-77.4017973,566,21.761,10
"567",184,37,793349,4799727.3,43.29320072,-77.38389844,567,19.579,10
"568",185,37,794827.3,4799616.5,43.29162785,-77.36577075,568,19.599,10
"569",186,37,796324.3,4799508,43.29006544,-77.3474129,569,17.67,10
"570",187,37,797821.3,4799399.5,43.28850012,-77.3290562,570,14.406,10
"571",188,37,799318.3,4799291,43.28693189,-77.31070063,571,10.905,10
"572",189,37,800800.6,4799193.2,43.28546275,-77.29252117,572,10.275,10
"573",190,37,802268.2,4799106.2,43.28409368,-77.27451766,573,10.927,10
"574",191,37,803735.8,4799019.1,43.28272091,-77.25651521,574,9.083,9
"575",192,37,805203.4,4798932.1,43.28134623,-77.2385137,575,3.638,4
"576",204,37,822917.8,4798512.5,43.27019579,-77.0209406,576,3.023,3
"577",205,37,824403.5,4798557.2,43.26995954,-77.00265079,577,1.192,1
"578",165,38,766036.4,4801809.7,43.32206523,-77.71900262,578,2.633,3
"579",166,38,767401,4801725.5,43.32082456,-77.70224144,579,6.471,6
"580",167,38,768765.5,4801641.4,43.31958239,-77.68548227,580,10.56,10
"581",168,38,770130.1,4801557.3,43.31833775,-77.66872271,581,13.163,10
"582",169,38,771520.3,4801464.3,43.31700143,-77.65165321,582,17.088,10
"583",170,38,772936.2,4801362.6,43.31557505,-77.63427256,583,20.684,10
"584",171,38,774352.1,4801260.9,43.31414606,-77.61689289,584,25.056,10
"585",172,38,775768,4801159.2,43.31271445,-77.59951419,585,29.625,10
"586",173,38,777241,4801056.9,43.3112538,-77.58143393,586,33.284,10
"587",174,38,778771.1,4800954.1,43.30976468,-77.56265215,587,34.498,10
"588",175,38,780301.3,4800851.3,43.30827246,-77.54387025,588,37.057,10
"589",176,38,781831.4,4800748.5,43.30677722,-77.5250907,589,40.773,10
"590",177,38,783302.5,4800644.4,43.30528944,-77.50703905,590,44.795,10
"591",178,38,784714.7,4800539.1,43.30381032,-77.48971393,591,48.487,10
"592",179,38,786126.8,4800433.8,43.30232864,-77.47239105,592,49.95,10
"593",180,38,787538.9,4800328.5,43.30084437,-77.45506919,593,44.374,10
"594",181,38,788974.6,4800219.1,43.29931159,-77.4374601,594,35.38,10
"595",182,38,790433.9,4800105.5,43.29772928,-77.41956391,595,30.359,10
"596",183,38,791893.3,4799992,43.29614506,-77.40166755,596,23.131,10
"597",184,38,793352.6,4799878.4,43.2945572,-77.38377359,597,20.556,10
"598",185,38,794831,4799767,43.29297886,-77.36564459,598,20.989,10
"599",186,38,796328.5,4799657.7,43.29140904,-77.34728062,599,19.772,10
"600",187,38,797826,4799548.3,43.2898354,-77.32891785,600,16.53,10
"601",188,38,799323.6,4799439,43.2882597,-77.31055495,601,14.033,10
"602",189,38,800805.7,4799340.5,43.28678431,-77.29237794,602,12.268,10
"603",190,38,802272.4,4799252.8,43.28540928,-77.2743855,603,12.875,10
"604",191,38,803739.1,4799165.1,43.28403145,-77.25639407,604,10.763,10
"605",192,38,805205.8,4799077.4,43.28265081,-77.23840364,605,4.74,5
"606",203,38,821380.2,4798604.2,43.27167654,-77.03978923,606,2.864,3
"607",204,38,822904.7,4798648.7,43.27142487,-77.02102181,607,3.079,3
"608",205,38,824387.9,4798693.6,43.27119149,-77.00276225,608,1.271,1
"609",207,38,827272.1,4798783.9,43.27075616,-76.96725432,609,2.543,3
"610",165,39,766040.9,4801957.2,43.32338963,-77.71887577,610,2.573,3
"611",166,39,767404.7,4801874.7,43.3221645,-77.70212325,611,7.525,8
"612",167,39,768768.5,4801792.2,43.32093693,-77.68537156,612,10.562,10
"613",168,39,770132.2,4801709.7,43.31970697,-77.66862193,613,13.714,10
"614",169,39,771521.9,4801617.7,43.31837979,-77.65155771,614,17.241,10
"615",170,39,772937.5,4801516.2,43.3169553,-77.63418027,615,20.934,10
"616",171,39,774353,4801414.6,43.31552732,-77.61680508,616,25.759,10
"617",172,39,775768.6,4801313.1,43.31409759,-77.59942958,617,30.406,10
"618",173,39,777242.9,4801211,43.31263823,-77.58133281,618,33.749,10
"619",174,39,778775.9,4801108.2,43.31114801,-77.56251491,619,35.072,10
"620",175,39,780309,4801005.4,43.30965467,-77.5436969,620,37.929,10
"621",176,39,781842,4800902.5,43.3081574,-77.52488129,621,41.646,10
"622",177,39,783313.7,4800798.4,43.30666935,-77.50682185,622,45.317,10
"623",178,39,784724,4800692.9,43.30518911,-77.48951984,623,49.692,10
"624",179,39,786134.4,4800587.4,43.30370624,-77.4722176,624,51.586,10
"625",180,39,787544.7,4800481.9,43.30222081,-77.45491761,625,45.48,10
"626",181,39,788979.3,4800372.1,43.30068482,-77.43732188,626,36.339,10
"627",182,39,790438.3,4800257.9,43.2990972,-77.4194293,627,31.267,10
"628",183,39,791897.2,4800143.8,43.29750775,-77.40153901,628,24.699,10
"629",184,39,793356.1,4800029.6,43.29591462,-77.3836499,629,21.404,10
"630",185,39,794834.6,4799917.5,43.29432992,-77.36551965,630,22.018,10
"631",186,39,796332.7,4799807.3,43.29275174,-77.34714839,631,21.392,10
"632",187,39,797830.7,4799697.2,43.29117158,-77.32877945,632,18.287,10
"633",188,39,799328.8,4799587.1,43.28958845,-77.31041043,633,16.295,10
"634",189,39,800810.7,4799487.8,43.28810592,-77.29223594,634,13.942,10
"635",190,39,802276.6,4799399.4,43.28672488,-77.27425333,635,14.092,10
"636",191,39,803742.4,4799311.1,43.28534198,-77.25627292,636,11.535,10
"637",192,39,805208.2,4799222.7,43.28395539,-77.23829357,637,5.472,5
"638",203,39,821367.3,4798739.1,43.27289386,-77.03986912,638,2.954,3
"639",204,39,822891.5,4798785,43.2726549,-77.02110419,639,3.372,3
"640",205,39,824372.4,4798829.9,43.27242251,-77.00287253,640,1.672,2
"641",206,39,825810,4798873.9,43.27219784,-76.98517404,641,3.763,4
"642",207,39,827247.6,4798918,43.27197132,-76.96747583,642,2.609,3
"643",165,40,766045.4,4802104.8,43.32471493,-77.71874887,643,2.637,3
"644",166,40,767408.4,4802023.9,43.32350444,-77.70200506,644,8.548,9
"645",167,40,768771.4,4801943,43.32229151,-77.68526208,645,10.719,10
"646",168,40,770134.4,4801862.1,43.32107615,-77.6685199,646,13.812,10
"647",169,40,771523.5,4801771,43.31975725,-77.65146225,647,17.701,10
"648",170,40,772938.7,4801669.7,43.31833468,-77.63408924,648,21.995,10
"649",171,40,774354,4801568.4,43.31690945,-77.61671598,649,26.755,10
"650",172,40,775769.2,4801467.1,43.31548163,-77.59934492,650,31.144,10
