"","X.2","X.1","X","date_time","Year","Longitude","Latitude","Agency","Program","station_id","node_fvcom","nLayers_fvcom","sigthick_fvcom","sigma","node_EFDC","nLayers_efdc","sigthick_efdc","I_Index","J_Index","K_Index","sample_depth","water_depth","TP_ugL.1","Model_source","JulianDate"
"458",2120,110,116,2013-05-23,2013,-77.44,43.2817,"LOLA2013",NA,NA,14100,20,0.65735,20,269,10,1.3147,181,25,10,15,13.147,4.476,"LOTP",1369267200
"459",2139,108,114,2013-05-23,2013,-77.44,43.2817,"LOLA2013",NA,NA,14100,20,0.65735,20,269,10,1.3147,181,25,10,32,13.147,5.383,"LOTP",1369267200
"460",2173,224,236,2013-05-23,2013,-77.44,43.33,"LOLA2013",NA,NA,16658,20,4.4829,20,2819,10,8.9658,181,59,10,97,89.658,4.907,"LOTP",1369267200
"461",2174,1525,1591,2013-05-23,2013,-77.4353,43.3668,"GLWQA","CSMI","58",17592,20,4.2439,20,2650,10,8.4878,181,58,6,97,84.878,4.907,"LOEM",1369267200
"462",2195,880,916,2013-05-23,2013,-76.9694,43.6356,"LOLA2013",NA,NA,24984,20,7.4927,20,9634,10,14.9854,209,93,10,152,149.854,4.333,"LOTP",1369267200
"463",2201,438,457,2013-05-23,2013,-77.4381,43.4431,"LOLA2013",NA,NA,19272,20,9.765,20,6229,10,19.53,180,78,10,198,195.3,6.489,"LOTP",1369267200
"464",46,1545,1612,2013-05-30,2013,-78.12,43.58,"NYSDEC","BMP","OOO",13174,20,9.4225,0,7480,10,18.845,140,84,1,0,188.45,8.1,"LOEM",1369872000
"465",117,1546,1613,2013-05-30,2013,-77.31,43.47,"NYSDEC","BMP","SPO",21150,20,10.094,0,6647,10,20.188,188,80,1,0,201.88,7.75,"LOEM",1369872000
"466",133,1544,1611,2013-05-30,2013,-77.1,43.62,"NYSDEC","BMP","MidLake",23905,20,7.1985,0,9403,10,14.397,201,92,1,0,143.97,8,"LOEM",1369872000
"467",163,1547,1614,2013-05-30,2013,-76.53,43.95,"NYSDEC","BMP","MainDuck",25113,20,1.8085,0,12946,10,3.617,234,111,1,0,36.17,7.4,"LOEM",1369872000
"468",174,1548,1615,2013-06-01,2013,-76.374,43.925,"NYSDEC","BMP","GIL",15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,6.3,"LOEM",1370044800
"469",199,1549,1616,2013-06-01,2013,-76.289,43.95,"NYSDEC","BMP","CBL",11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,9.4,"LOEM",1370044800
"470",47,1550,1617,2013-06-03,2013,-78.12,43.41,"NYSDEC","BMP","OON",10683,20,3.1165,0,4679,10,6.233,140,70,1,0,62.33,9.6,"LOEM",1370217600
"471",3,1552,1619,2013-06-04,2013,-79.139,43.297,"NYSDEC","BMP","NWL",5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,19.2,"LOEM",1370304000
"472",25,1553,1620,2013-06-04,2013,-78.192,43.382,"NYSDEC","BMP","OOL",9626,20,0.5185,0,2103,10,1.037,136,55,1,0,10.37,49.8,"LOEM",1370304000
"473",377,1551,1618,2013-06-04,2013,-79.0052,43.2972,"USEPA","GLNPO","ON22N",5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,22.5,"LOEM",1370304000
"474",118,1556,1623,2013-06-05,2013,-77.31,43.3,"NYSDEC","BMP","SPN",16678,20,1.646,0,937,10,3.292,188,47,1,0,32.92,6.9,"LOEM",1370390400
"475",141,1554,1621,2013-06-05,2013,-76.961,43.289,"NYSDEC","BMP","SOL",17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,5.6,"LOEM",1370390400
"476",200,1555,1622,2013-06-05,2013,-76.221,43.657,"NYSDEC","BMP","SPL",17296,20,0.7645,0,8985,10,1.529,247,90,1,0,15.29,7.9,"LOEM",1370390400
"477",90,1557,1624,2013-06-12,2013,-77.5713,43.25774,"SUNY","LTCZSS","buoy23",11331,20,0.601,0,33,10,1.202,174,9,1,0,12.02,9,"LOEM",1370995200
"478",378,1558,1625,2013-06-12,2013,-77.56964,43.2666,"SUNY","LTCZSS","buoy24",12310,20,0.832,1,61,10,1.664,174,12,1,0,16.64,12.8,"LOEM",1370995200
"479",430,42,46,2013-06-12,2013,-77.5715,43.2576,"",NA,NA,11331,20,0.51885,1,26,10,1.0377,174,8,1,0.5,10.377,9,"LOTP",1370995200
"480",434,58,62,2013-06-12,2013,-77.57052,43.26714,"LONNS_Makarewicz",NA,NA,12975,20,0.832,1,61,10,1.664,174,12,1,0.5,16.64,12.8,"LOTP",1370995200
"481",26,1561,1628,2013-06-17,2013,-78.192,43.382,"NYSDEC","BMP","OOL",9626,20,0.5185,0,2103,10,1.037,136,55,1,0,10.37,10.7,"LOEM",1371427200
"482",276,1562,1629,2013-06-17,2013,-79.1794,43.2828,"ECCC","GLNI","PSN 1488",4951,20,1.151,0,5140,10,2.302,61,73,1,0.5,23.02,5.8,"LOEM",1371427200
"483",300,1564,1631,2013-06-17,2013,-79.1636,43.2583,"ECCC","GLNI","PSN 1489",4410,20,0.5265,1,3209,10,1.053,60,62,1,0.5,10.53,8.6,"LOEM",1371427200
"484",379,1559,1626,2013-06-17,2013,-77.89707,43.42514,"SUNY","LTCZSS","LO 100m",14030,20,5.8336,1,5419,10,11.6672,153,74,1,0,116.672,8.9,"LOEM",1371427200
"485",380,1560,1627,2013-06-17,2013,-77.89393,43.37652,"SUNY","LTCZSS","LO 30m",13164,20,1.99395,1,3474,10,3.9879,154,63,1,0,39.879,16.8,"LOEM",1371427200
"486",438,1566,1633,2013-06-17,2013,-79.25233,43.27372,"ECCC","GLNI","PSN 1490",4672,20,3.046,1,5321,10,6.092,56,74,1,0.5,60.92,9.5,"LOEM",1371427200
"487",967,1567,1634,2013-06-17,2013,-79.25233,43.27372,"ECCC","GLNI","PSN 1490",4672,20,3.046,1,5321,10,6.092,56,74,1,5.7,60.92,8.8,"LOEM",1371427200
"488",1321,1568,1635,2013-06-17,2013,-79.1556,43.2508,"ECCC","GLNI","PSN 1491",3951,20,0.112,4,1702,2,1.12,61,53,1,0.5,2.24,9.7,"LOEM",1371427200
"489",1757,311,326,2013-06-17,2013,-77.89393,43.37652,"LONNS_Makarewicz",NA,NA,13164,20,1.99395,15,3474,10,3.9879,154,63,8,30,39.879,16.8,"LOTP",1371427200
"490",1765,1570,1637,2013-06-17,2013,-79.1525,43.2478,"ECCC","GLNI","PSN 1492",3943,20,0.0595,15,1225,1,1.19,61,50,1,0.9,1.19,11.7,"LOEM",1371427200
"491",1792,1563,1630,2013-06-17,2013,-79.1794,43.2828,"ECCC","GLNI","PSN 1488",4951,20,1.151,17,5140,10,2.302,61,73,9,19,23.02,6.3,"LOEM",1371427200
"492",1847,417,436,2013-06-17,2013,-77.89707,43.42514,"",NA,NA,14030,20,5.8336,17,5419,10,11.6672,153,74,9,100,116.672,8.9,"LOTP",1371427200
"493",1969,1565,1632,2013-06-17,2013,-79.1636,43.2583,"ECCC","GLNI","PSN 1489",4410,20,0.5265,19,3209,10,1.053,60,62,10,10,10.53,10,"LOEM",1371427200
"494",2210,1569,1636,2013-06-17,2013,-79.1556,43.2508,"ECCC","GLNI","PSN 1491",3951,20,0.112,26,1702,2,1.12,61,53,2,2.9,2.24,12,"LOEM",1371427200
"495",4,1572,1640,2013-06-18,2013,-79.139,43.297,"NYSDEC","BMP","NWL",5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,22.5,"LOEM",1371513600
"496",381,1571,1639,2013-06-18,2013,-79.0052,43.2972,"USEPA","GLNPO","ON22N",5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,70,"LOEM",1371513600
"497",57,1573,1641,2013-06-19,2013,-77.70513,43.30712,"SUNY","LTCZSS","Braddock Bay",10763,20,0.072,0,316,1,1.44,166,28,1,0,1.44,66.4,"LOEM",1371600000
"498",62,1578,1647,2013-06-19,2013,-77.687,43.2916,"SUNY","LTCZSS","Long Pond North",11060,20,0.065,0,166,1,1.3,167,20,1,0,1.3,23.7,"LOEM",1371600000
"499",128,1579,1648,2013-06-19,2013,-77.181,43.283,"SUNY","LTCZSS","Pultneyville",16702,20,0.247,0,820,5,0.988,195,44,1,0,4.94,157.2,"LOEM",1371600000
"500",175,1580,1650,2013-06-19,2013,-76.374,43.925,"NYSDEC","BMP","GIL",15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,5.6,"LOEM",1371600000
"501",201,1581,1651,2013-06-19,2013,-76.289,43.95,"NYSDEC","BMP","CBL",11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,12.4,"LOEM",1371600000
"502",277,1587,1657,2013-06-19,2013,-79.2267,43.2592,"ECCC","GLNI","PSN 1493",4398,20,1.094,0,4951,10,2.188,56,72,1,0.5,21.88,11.8,"LOEM",1371600000
"503",301,1589,1659,2013-06-19,2013,-79.2317,43.2411,"ECCC","GLNI","PSN 1494",4086,20,0.521,1,4242,10,1.042,55,68,1,0.5,10.42,5.2,"LOEM",1371600000
"504",382,1574,1642,2013-06-19,2013,-77.6838,43.29832,"SUNY","LTCZSS","BraddockL",11068,20,0.1018,1,219,2,1.018,167,23,1,0,2.036,37.3,"LOEM",1371600000
"505",383,1575,1643,2013-06-19,2013,-77.60572,43.25695,"SUNY","LTCZSS","Genesee River",10517,20,0.1907,1,31,4,0.9535,172,7,1,0,3.814,76.8,"LOEM",1371600000
"506",384,1576,1644,2013-06-19,2013,-77.60572,43.25695,"SUNY","LTCZSS","GeneseeL",10517,20,0.1907,1,18,4,0.9535,172,7,1,0,3.814,55.4,"LOEM",1371600000
"507",385,1577,1645,2013-06-19,2013,-77.53476,43.23477,"SUNY","LTCZSS","IrondBayL",10042,20,0.17105,1,2,3,1.140333333,176,2,1,0,3.421,46.4,"LOEM",1371600000
"508",1067,21,23,2013-06-19,2013,-77.53476,43.23477,"",NA,NA,10042,20,0.17105,2,2,3,1.140333333,176,2,1,0.5,3.421,140.2,"LOTP",1371600000
"509",1072,38,42,2013-06-19,2013,-77.60572,43.25695,"",NA,NA,10517,20,0.1907,2,31,4,0.9535,172,7,1,0.5,3.814,55.4,"LOTP",1371600000
"510",1177,1582,1652,2013-06-19,2013,-79.2311,43.2328,"ECCC","GLNI","PSN 1495",3596,20,0.2335,2,3204,5,0.934,55,62,1,0.5,4.67,6.3,"LOEM",1371600000
"511",1267,125,132,2013-06-19,2013,-77.6838,43.29832,"",NA,NA,11068,20,0.1018,4,219,2,1.018,167,23,1,0.5,2.036,37.3,"LOTP",1371600000
"512",1318,1584,1654,2013-06-19,2013,-79.2269,43.2236,"ECCC","GLNI","PSN 1496",3208,20,0.1225,4,2189,2,1.225,55,56,1,0.5,2.45,6.3,"LOEM",1371600000
"513",1465,1586,1656,2013-06-19,2013,-79.2269,43.2236,"ECCC","GLNI","PSN 1496",3208,20,0.1225,7,2189,2,1.225,55,56,1,0.9,2.45,8,"LOEM",1371600000
"514",1662,1591,1663,2013-06-19,2013,-79.2489,43.2097,"ECCC","GLNI","PSN 1502",2511,20,0.074,12,1372,1,1.48,53,51,1,0.9,1.48,16.3,"LOEM",1371600000
"515",1968,1588,1658,2013-06-19,2013,-79.2267,43.2592,"ECCC","GLNI","PSN 1493",4398,20,1.094,19,4951,10,2.188,56,72,10,20.3,21.88,5.6,"LOEM",1371600000
"516",2087,1590,1661,2013-06-19,2013,-79.2317,43.2411,"ECCC","GLNI","PSN 1494",4086,20,0.521,19,4242,10,1.042,55,68,10,10,10.42,5,"LOEM",1371600000
"517",2213,1585,1655,2013-06-19,2013,-79.2269,43.2236,"ECCC","GLNI","PSN 1496",3208,20,0.1225,28,2189,2,1.225,55,56,2,3.4,2.45,10.4,"LOEM",1371600000
"518",2214,1583,1653,2013-06-19,2013,-79.2311,43.2328,"ECCC","GLNI","PSN 1495",3596,20,0.2335,28,3204,5,0.934,55,62,5,6.5,4.67,5.7,"LOEM",1371600000
"519",142,1592,1664,2013-06-20,2013,-76.961,43.289,"NYSDEC","BMP","SOL",17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,5.6,"LOEM",1371686400
"520",294,1593,1665,2013-06-20,2013,-79.285,43.2272,"ECCC","GLNI","PSN 1498",3920,20,0.7995,1,4415,10,1.599,52,69,1,0.5,15.99,14.9,"LOEM",1371686400
"521",1042,1595,1667,2013-06-20,2013,-79.2719,43.2194,"ECCC","GLNI","PSN 1499",2992,20,0.4535,1,3544,9,1.007777778,52,64,1,0.5,9.07,11.4,"LOEM",1371686400
"522",1175,1601,1675,2013-06-20,2013,-79.2511,43.2217,"ECCC","GLNI","PSN 1506",3415,20,0.246,2,2861,5,0.984,53,60,1,0.5,4.92,12.9,"LOEM",1371686400
"523",1178,1597,1669,2013-06-20,2013,-79.2597,43.2156,"ECCC","GLNI","PSN 1500",3217,20,0.1995,3,2522,4,0.9975,53,58,1,0.5,3.99,12.2,"LOEM",1371686400
"524",1323,1599,1671,2013-06-20,2013,-79.2481,43.2122,"ECCC","GLNI","PSN 1501",2511,20,0.1045,5,1696,2,1.045,53,53,1,0.5,2.09,12.4,"LOEM",1371686400
"525",1490,1603,1677,2013-06-20,2013,-79.275,43.2014,"ECCC","GLNI","PSN 1505",2242,20,0.1095,8,1531,2,1.095,51,52,1,0.9,2.19,10.3,"LOEM",1371686400
"526",2206,1602,1676,2013-06-20,2013,-79.2511,43.2217,"ECCC","GLNI","PSN 1506",3415,20,0.246,24,2861,5,0.984,53,60,5,5.8,4.92,11.4,"LOEM",1371686400
"527",2207,1596,1668,2013-06-20,2013,-79.2719,43.2194,"ECCC","GLNI","PSN 1499",2992,20,0.4535,24,3544,9,1.007777778,52,64,9,10.7,9.07,12.1,"LOEM",1371686400
"528",2209,1594,1666,2013-06-20,2013,-79.285,43.2272,"ECCC","GLNI","PSN 1498",3920,20,0.7995,26,4415,10,1.599,52,69,10,20.4,15.99,9,"LOEM",1371686400
"529",2212,1598,1670,2013-06-20,2013,-79.2597,43.2156,"ECCC","GLNI","PSN 1500",3217,20,0.1995,27,2522,4,0.9975,53,58,4,5.4,3.99,7.1,"LOEM",1371686400
"530",2215,1600,1673,2013-06-20,2013,-79.2481,43.2122,"ECCC","GLNI","PSN 1501",2511,20,0.1045,35,1696,2,1.045,53,53,2,3.7,2.09,10.9,"LOEM",1371686400
"531",202,1604,1678,2013-06-21,2013,-76.221,43.657,"NYSDEC","BMP","SPL",17296,20,0.7645,0,8985,10,1.529,247,90,1,0,15.29,5.3,"LOEM",1371772800
"532",1044,1605,1679,2013-06-21,2013,-79.2822,43.2122,"ECCC","GLNI","PSN 1503",3404,20,0.4135,1,3019,8,1.03375,211,60,1,0.5,8.27,10.5,"LOEM",1371772800
"533",1259,1607,1681,2013-06-21,2013,-79.2739,43.2067,"ECCC","GLNI","PSN 1504",2507,20,0.145,3,2020,3,0.966666667,51,55,1,0.5,2.9,11.2,"LOEM",1371772800
"534",2208,1606,1680,2013-06-21,2013,-79.2822,43.2122,"ECCC","GLNI","PSN 1503",3404,20,0.4135,24,3019,8,1.03375,211,60,8,9.9,8.27,7,"LOEM",1371772800
"535",2211,1608,1682,2013-06-21,2013,-79.2739,43.2067,"ECCC","GLNI","PSN 1504",2507,20,0.145,26,2020,3,0.966666667,51,55,3,3.8,2.9,19.5,"LOEM",1371772800
"536",5,1612,1686,2013-07-03,2013,-79.139,43.297,"NYSDEC","BMP","NWL",5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,25.6,"LOEM",1372809600
"537",143,1613,1687,2013-07-03,2013,-76.961,43.289,"NYSDEC","BMP","SOL",17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,7.3,"LOEM",1372809600
"538",176,1614,1688,2013-07-03,2013,-76.374,43.925,"NYSDEC","BMP","GIL",15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,6.93,"LOEM",1372809600
"539",203,1615,1689,2013-07-03,2013,-76.289,43.95,"NYSDEC","BMP","CBL",11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,6.3,"LOEM",1372809600
"540",386,1609,1683,2013-07-03,2013,-79.0052,43.2972,"USEPA","GLNPO","ON22N",5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,12.1,"LOEM",1372809600
"541",387,1610,1684,2013-07-03,2013,-77.89707,43.42514,"SUNY","LTCZSS","LO 100m",14030,20,5.8336,1,5419,10,11.6672,153,74,1,0,116.672,11,"LOEM",1372809600
"542",388,1611,1685,2013-07-03,2013,-77.89393,43.37652,"SUNY","LTCZSS","LO 30m",13164,20,1.99395,1,3474,10,3.9879,154,63,1,0,39.879,7,"LOEM",1372809600
"543",27,1616,1690,2013-07-05,2013,-78.192,43.382,"NYSDEC","BMP","OOL",9626,20,0.5185,0,2103,10,1.037,136,55,1,0,10.37,26.2,"LOEM",1372982400
"544",805,1618,1692,2013-07-08,2013,-79.3946,43.5867,"USEPA","GLNPO","ON09N",4917,20,3.0271,1,11192,10,6.0542,58,101,1,2,60.542,8.093,"LOEM",1373241600
"545",806,1622,1696,2013-07-08,2013,-79.2798,43.3037,"GLWQA","CSMI","18",4669,20,4.2114,1,5904,10,8.4228,55,77,1,2,84.228,9.579,"LOEM",1373241600
"546",807,1626,1701,2013-07-08,2013,-79.352,43.503,"USEPA","GLNPO","ON12",5488,20,5.3432,1,9704,10,10.6864,58,94,1,2,106.864,17.8,"LOEM",1373241600
"547",808,1630,1705,2013-07-08,2013,-79.2862,43.3836,"GLWQA","CSMI","19",5498,20,5.3878,1,7170,10,10.7756,58,83,1,2,107.756,10.889,"LOEM",1373241600
"548",1114,1624,1698,2013-07-08,2013,-79.2798,43.3037,"GLWQA","CSMI","18",4669,20,4.2114,2,5904,10,8.4228,55,77,2,10,84.228,6.219,"LOEM",1373241600
"549",1128,1632,1707,2013-07-08,2013,-79.2862,43.3836,"GLWQA","CSMI","19",5498,20,5.3878,2,7170,10,10.7756,58,83,3,15,107.756,8.2,"LOEM",1373241600
"550",1187,1634,1709,2013-07-08,2013,-79.272,43.225,"USEPA","GLNPO","ON17N",3212,20,0.58565,3,4064,10,1.1713,52,67,0,2,11.713,8.91,"LOEM",1373241600
"551",1225,1628,1703,2013-07-08,2013,-79.352,43.503,"USEPA","GLNPO","ON12",5488,20,5.3432,3,9704,10,10.6864,58,94,3,20,106.864,8.515,"LOEM",1373241600
"552",1287,1620,1694,2013-07-08,2013,-79.3946,43.5867,"USEPA","GLNPO","ON09N",4917,20,3.0271,4,11192,10,6.0542,58,101,4,15,60.542,11.083,"LOEM",1373241600
"553",1612,1623,1697,2013-07-08,2013,-79.2798,43.3037,"GLWQA","CSMI","18",4669,20,4.2114,11,5904,10,8.4228,55,77,6,48,84.228,4.351,"LOEM",1373241600
"554",1614,1631,1706,2013-07-08,2013,-79.2862,43.3836,"GLWQA","CSMI","19",5498,20,5.3878,11,7170,10,10.7756,58,83,6,60,107.756,4.833,"LOEM",1373241600
"555",1689,1627,1702,2013-07-08,2013,-79.352,43.503,"USEPA","GLNPO","ON12",5488,20,5.3432,13,9704,10,10.6864,58,94,7,70,106.864,6.4,"LOEM",1373241600
"556",1727,1619,1693,2013-07-08,2013,-79.3946,43.5867,"USEPA","GLNPO","ON09N",4917,20,3.0271,14,11192,10,6.0542,58,101,8,45,60.542,4.319,"LOEM",1373241600
"557",1893,1617,1691,2013-07-08,2013,-79.3946,43.5867,"USEPA","GLNPO","ON09N",4917,20,3.0271,18,11192,10,6.0542,58,101,10,57,60.542,7.215,"LOEM",1373241600
"558",2003,1629,1704,2013-07-08,2013,-79.2862,43.3836,"GLWQA","CSMI","19",5498,20,5.3878,19,7170,10,10.7756,58,83,10,104,107.756,5.246,"LOEM",1373241600
"559",2005,1625,1699,2013-07-08,2013,-79.352,43.503,"USEPA","GLNPO","ON12",5488,20,5.3432,19,9704,10,10.6864,58,94,10,106,106.864,6.984,"LOEM",1373241600
"560",2118,1633,1708,2013-07-08,2013,-79.272,43.225,"USEPA","GLNPO","ON17N",3212,20,0.58565,20,4064,10,1.1713,52,67,10,12.6,11.713,9.092,"LOEM",1373241600
"561",2171,1621,1695,2013-07-08,2013,-79.2798,43.3037,"GLWQA","CSMI","18",4669,20,4.2114,20,5904,10,8.4228,55,77,10,87,84.228,4.684,"LOEM",1373241600
"562",134,1636,1711,2013-07-09,2013,-77.1,43.62,"NYSDEC","BMP","MidLake",23905,20,7.1985,0,9403,10,14.397,201,92,1,0,143.97,5.85,"LOEM",1373328000
"563",164,1637,1712,2013-07-09,2013,-76.53,43.95,"NYSDEC","BMP","MainDuck",25113,20,1.8085,0,12946,10,3.617,234,111,1,0,36.17,6.2,"LOEM",1373328000
"564",177,1638,1713,2013-07-09,2013,-76.4077,44.0822,"GLWQA","CSMI","78",20749,20,1.2295,0,13392,10,2.459,242,119,1,0,24.59,8.2,"LOEM",1373328000
"565",809,1640,1715,2013-07-09,2013,-76.6708,44.0167,"GLWQA","CSMI","81",28649,20,1.7677,1,13303,10,3.5354,228,117,2,2,35.354,7.196,"LOEM",1373328000
"566",810,1641,1716,2013-07-09,2013,-76.9698,43.6355,"GLWQA","CSMI","715",24984,20,7.4927,1,9634,10,14.9854,209,93,1,2,149.854,7.985,"LOEM",1373328000
"567",1103,1639,1714,2013-07-09,2013,-76.6095,44.1412,"GLWQA","CSMI","80",27147,20,0.92105,2,13608,10,1.8421,233,126,4,2,18.421,7.063,"LOEM",1373328000
"568",1188,1635,1710,2013-07-09,2013,-76.9992,43.8783,"GLWQA","CSMI","62",24379,20,0.59365,3,12839,10,1.1873,209,110,0,2,11.873,4.178,"LOEM",1373328000
"569",811,1643,1718,2013-07-10,2013,-76.4082,43.957,"GLWQA","CSMI","77",20354,20,1.19585,1,12871,10,2.3917,241,110,3,2,23.917,6.95,"LOEM",1373414400
"570",1055,1642,1717,2013-07-10,2013,-76.4077,44.0822,"GLWQA","CSMI","78",20749,20,1.2295,2,13392,10,2.459,242,119,3,2,24.59,6.224,"LOEM",1373414400
"571",2138,1644,1719,2013-07-10,2013,-76.4082,43.957,"GLWQA","CSMI","77",20354,20,1.19585,20,12871,10,2.3917,241,110,10,25,23.917,6.673,"LOEM",1373414400
"572",812,1647,1722,2013-07-11,2013,-76.518,43.7485,"GLWQA","CSMI","74",25474,20,3.1952,1,10742,10,6.3904,233,98,1,2,63.904,3.231,"LOEM",1373500800
"573",1104,1645,1720,2013-07-11,2013,-76.527,43.477,"GLWQA","CSMI","71",20958,20,0.88005,2,6689,10,1.7601,230,80,4,2,17.601,5.078,"LOEM",1373500800
"574",1449,1646,1721,2013-07-11,2013,-76.518,43.7485,"GLWQA","CSMI","74",25474,20,3.1952,7,10742,10,6.3904,233,98,4,25,63.904,10.027,"LOEM",1373500800
"575",302,1650,1726,2013-07-12,2013,-76.9988,43.3138,"GLWQA","CSMI","95",19708,20,2.0285,1,4043,10,4.057,205,66,2,2,40.57,9.52,"LOEM",1373587200
"576",813,1652,1728,2013-07-12,2013,-77.4393,43.2999,"GLWQA","CSMI","717",14886,20,1.769,1,594,10,3.538,181,38,2,2,35.38,3.68,"LOEM",1373587200
"577",1189,1648,1724,2013-07-12,2013,-79.0052,43.2972,"USEPA","GLNPO","ON22N",5389,20,0.5435,3,3565,10,1.087,73,64,0,2,10.87,8.548,"LOEM",1373587200
"578",1664,1649,1725,2013-07-12,2013,-76.9988,43.3138,"GLWQA","CSMI","95",19708,20,2.0285,12,4043,10,4.057,205,66,7,25,40.57,8.047,"LOEM",1373587200
"579",2216,1651,1727,2013-07-12,2013,-76.9988,43.3138,"GLWQA","CSMI","95",19708,20,2.0285,37,4043,10,4.057,205,66,10,75,40.57,5.623,"LOEM",1373587200
"580",119,1654,1730,2013-07-15,2013,-77.31,43.47,"NYSDEC","BMP","SPO",21150,20,10.094,0,6647,10,20.188,188,80,1,0,201.88,6.95,"LOEM",1373846400
"581",144,1653,1729,2013-07-15,2013,-76.961,43.289,"NYSDEC","BMP","SOL",17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,7.03,"LOEM",1373846400
"582",6,1658,1734,2013-07-16,2013,-79.139,43.297,"NYSDEC","BMP","NWL",5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,12.75,"LOEM",1373932800
"583",28,1659,1735,2013-07-16,2013,-78.192,43.382,"NYSDEC","BMP","OOL",9626,20,0.5185,0,2103,10,1.037,136,55,1,0,10.37,49.38,"LOEM",1373932800
"584",48,1660,1736,2013-07-16,2013,-78.12,43.58,"NYSDEC","BMP","OOO",13174,20,9.4225,0,7480,10,18.845,140,84,1,0,188.45,4.15,"LOEM",1373932800
"585",91,1656,1732,2013-07-16,2013,-77.5713,43.25774,"SUNY","LTCZSS","buoy23",11331,20,0.601,0,33,10,1.202,174,9,1,0,12.02,7.6,"LOEM",1373932800
"586",389,1655,1731,2013-07-16,2013,-79.0052,43.2972,"USEPA","GLNPO","ON22N",5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,35.67,"LOEM",1373932800
"587",390,1657,1733,2013-07-16,2013,-77.56964,43.2666,"SUNY","LTCZSS","buoy24",12310,20,0.832,1,61,10,1.664,174,12,1,0,16.64,5.2,"LOEM",1373932800
"588",431,43,47,2013-07-16,2013,-77.5715,43.2576,"",NA,NA,11331,20,0.51885,1,26,10,1.0377,174,8,1,0.5,10.377,7.6,"LOTP",1373932800
"589",435,59,63,2013-07-16,2013,-77.57052,43.26714,"LONNS_Makarewicz",NA,NA,12975,20,0.832,1,61,10,1.664,174,12,1,0.5,16.64,5.2,"LOTP",1373932800
"590",178,1661,1737,2013-07-17,2013,-76.374,43.925,"NYSDEC","BMP","GIL",15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,7.3,"LOEM",1374019200
"591",204,1662,1738,2013-07-17,2013,-76.289,43.95,"NYSDEC","BMP","CBL",11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,6.9,"LOEM",1374019200
"592",264,1664,1740,2013-07-19,2013,-78.8328,43.6668,"GLWQA","CSMI","27",8221,20,5.654,0,10179,10,11.308,97,96,1,2,113.08,8.396,"LOEM",1374192000
"593",814,1668,1744,2013-07-19,2013,-78.7586,43.4613,"GLWQA","CSMI","34",7704,20,7.0596,1,6349,10,14.1192,97,79,1,2,141.192,2.446,"LOEM",1374192000
"594",815,1670,1746,2013-07-19,2013,-78.73,43.3599,"GLWQA","CSMI","35",7121,20,1.5162,1,4108,10,3.0324,96,67,1,2,30.324,7.426,"LOEM",1374192000
"595",816,1673,1749,2013-07-19,2013,-78.871,43.819,"USEPA","GLNPO","ON29N",6992,20,1.5099,1,12366,10,3.0198,98,106,2,2,30.198,9.143,"LOEM",1374192000
"596",817,1676,1753,2013-07-19,2013,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,1,8835,10,13.6241,97,91,1,2,136.241,5.163,"LOEM",1374192000
"597",818,1679,1756,2013-07-19,2013,-78.8531,43.7751,"GLWQA","CSMI","28",7604,20,3.14965,1,11639,10,6.2993,98,103,1,2,62.993,10.367,"LOEM",1374192000
"598",905,494,513,2013-07-19,2013,-78.76,43.46,"LOLA2013",NA,NA,7704,20,7.0596,1,6349,10,14.1192,97,79,1,5,141.192,2.446,"LOTP",1374192000
"599",928,770,800,2013-07-19,2013,-78.8008,43.5964,"LOLA2013",NA,NA,8348,20,6.93235,1,8835,10,13.8647,97,90,1,5,138.647,5.163,"LOTP",1374192000
"600",937,915,951,2013-07-19,2013,-78.83,43.69,"LOLA2013",NA,NA,8091,20,5.32185,1,10395,10,10.6437,98,97,1,5,106.437,8.396,"LOTP",1374192000
"601",952,1123,1162,2013-07-19,2013,-78.8533,43.775,"ECCC",NA,NA,7604,20,3.14965,1,11639,10,6.2993,98,103,1,5,62.993,10.367,"LOTP",1374192000
