Date,JulianDate,Latitude,Longitude,I_Index,J_Index,K_Index,Number_Layers,Sigma_Layer_Thickness,TP_ugL-1,Sample_Depth,Water_Depth,Source
4/11/2013,1365638400,43.935,-76.23278,249,108,5,10,2.0493,5.8,10,20.493,ECCC
4/11/2013,1365638400,43.935,-76.23278,249,108,10,10,2.0493,4.6,19.4,20.493,ECCC
4/11/2013,1365638400,43.94944,-78.05083,143,108,1,8,1.033,5.1,1,8.264,ECCC
8/14/2018,1534204800,43.949467,-78.050533,143,108,1,8,1.033,4.622,0,8.264,ECCC
9/4/2013,1378252800,43.94972,-78.05,143,108,1,8,1.033,6,1,8.264,ECCC
8/29/2013,1377734400,43.94972,-76.17472,252,108,1,10,1.362,15.3,1,13.62,ECCC
4/10/2018,1523318400,43.949917,-78.049783,143,108,1,8,1.033,3.23,0,8.264,
7/20/2013,1374278400,43.95,-78.0497,143,108,5,8,1.033,5.202,5,8.264,LOLA2013
7/20/2013,1374278400,43.95,-78.0497,143,108,8,8,1.033,4.199,17,8.264,LOLA2013
8/14/2018,1534204800,43.95028,-78.04944,143,108,1,8,1.033,5.2,1,8.264,ECCC
8/30/2013,1377820800,43.95083,-77.5875,166,112,1,10,1.7575,8.5,1,17.575,
5/22/2018,1526947200,43.95111,-78.04833,143,108,2,8,1.033,6.1,2,8.264,ECCC
5/22/2018,1526947200,43.95111,-78.04833,143,108,8,8,1.033,5.7,7.9,8.264,ECCC
5/22/2018,1526947200,43.95111,-78.04833,143,108,8,8,1.033,6.3,13.7,8.264,ECCC
4/11/2013,1365638400,43.95139,-77.58833,166,112,1,10,1.7575,4.7,1,17.575,ECCC
8/15/2018,1534291200,43.95139,-77.58694,166,112,1,10,1.7575,5,1,17.575,ECCC
8/15/2018,1534291200,43.95139,-77.58694,166,112,1,10,1.7575,4.9,1,17.575,ECCC
8/29/2013,1377734400,43.95667,-76.40833,241,110,1,10,2.3917,8.3,1,23.917,ECCC
8/29/2013,1377734400,43.95667,-76.40833,241,110,1,10,2.3917,8.4,1,23.917,ECCC
4/11/2013,1365638400,43.95667,-76.4075,241,110,1,10,2.3917,4.3,1,23.917,ECCC
8/15/2018,1534291200,43.95722,-76.40722,241,110,1,10,2.3917,5.1,1,23.917,ECCC
4/11/2013,1365638400,44.01556,-76.67167,228,117,1,10,3.5354,4.2,1,35.354,ECCC
4/11/2013,1365638400,44.01556,-76.67167,228,117,3,10,3.5354,4.2,10,35.354,ECCC
4/11/2013,1365638400,44.01556,-76.67167,228,117,8,10,3.5354,4.2,25,35.354,ECCC
4/11/2013,1365638400,44.01556,-76.67167,228,117,10,10,3.5354,4.3,32.2,35.354,ECCC
8/29/2013,1377734400,44.01694,-76.6725,228,117,1,10,3.5354,7.5,1,35.354,ECCC
8/29/2013,1377734400,44.01694,-76.6725,228,117,1,10,3.5354,7.2,1,35.354,ECCC
8/29/2013,1377734400,44.01694,-76.6725,228,117,6,10,3.5354,5.6,20,35.354,ECCC
8/29/2013,1377734400,44.01694,-76.6725,228,117,7,10,3.5354,12.6,23,35.354,ECCC
8/29/2013,1377734400,44.01694,-76.6725,228,117,8,10,3.5354,6.3,26,35.354,ECCC
8/29/2013,1377734400,44.01694,-76.6725,228,117,10,10,3.5354,3.7,34,35.354,ECCC
8/15/2018,1534291200,44.01694,-76.67056,228,117,1,10,3.5354,5.9,1,35.354,ECCC
8/15/2018,1534291200,44.01694,-76.67056,228,117,1,10,3.5354,6.2,1,35.354,ECCC
8/15/2018,1534291200,44.01694,-76.67056,228,117,3,10,3.5354,5.4,8.5,35.354,ECCC
8/15/2018,1534291200,44.01694,-76.67056,228,117,6,10,3.5354,5.8,18,35.354,ECCC
8/15/2018,1534291200,44.01694,-76.67056,228,117,9,10,3.5354,3.1,31,35.354,ECCC
8/15/2018,1534291200,44.01694,-76.67056,228,117,10,10,3.5354,3,33,35.354,ECCC
8/15/2018,1534291200,44.06556,-76.81111,221,122,1,10,2.3466,4.9,1,23.466,ECCC
4/11/2013,1365638400,44.06611,-76.81139,221,122,1,10,2.3466,4.3,1,23.466,ECCC
4/11/2013,1365638400,44.06611,-76.81139,221,122,1,10,2.3466,4.2,1,23.466,ECCC
8/29/2013,1377734400,44.06722,-76.81167,221,122,1,10,2.3466,8.3,1,23.466,ECCC
4/11/2013,1365638400,44.07472,-76.52111,236,120,1,10,1.8642,4,1,18.642,ECCC
8/29/2013,1377734400,44.07528,-76.52111,236,120,1,10,1.8642,9.4,1,18.642,ECCC
8/15/2018,1534291200,44.07556,-76.52056,236,120,1,10,1.8642,15.2,1,18.642,ECCC
4/11/2013,1365638400,44.13583,-76.82556,221,127,1,10,3.2977,5.4,1,32.977,ECCC
4/11/2013,1365638400,44.13583,-76.82556,221,127,4,10,3.2977,5.1,10,32.977,ECCC
4/11/2013,1365638400,44.13583,-76.82556,221,127,8,10,3.2977,5.1,25,32.977,ECCC
4/11/2013,1365638400,44.13583,-76.82556,221,127,10,10,3.2977,4.9,49,32.977,ECCC
4/11/2013,1365638400,44.13583,-76.82556,221,127,10,10,3.2977,5.1,57,32.977,ECCC
8/29/2013,1377734400,44.13583,-76.82472,221,127,1,10,3.2977,13.8,1,32.977,ECCC
8/29/2013,1377734400,44.13583,-76.82472,221,127,4,10,3.2977,9.7,13,32.977,ECCC
8/29/2013,1377734400,44.13583,-76.82472,221,127,7,10,3.2977,5.7,21.5,32.977,ECCC
8/29/2013,1377734400,44.13583,-76.82472,221,127,10,10,3.2977,6.3,33,32.977,ECCC
8/29/2013,1377734400,44.13583,-76.82472,221,127,10,10,3.2977,6.1,37.5,32.977,ECCC
8/29/2013,1377734400,44.13583,-76.82472,221,127,10,10,3.2977,7.5,45.5,32.977,ECCC
8/15/2018,1534291200,44.13639,-76.82361,221,127,1,10,3.2977,5,1,32.977,ECCC
8/15/2018,1534291200,44.13639,-76.82361,221,127,3,10,3.2977,6.2,9,32.977,ECCC
8/15/2018,1534291200,44.13639,-76.82361,221,127,5,10,3.2977,5.4,14,32.977,ECCC
8/15/2018,1534291200,44.13639,-76.82361,221,127,7,10,3.2977,4.5,22,32.977,ECCC
8/15/2018,1534291200,44.13639,-76.82361,221,127,10,10,3.2977,4.3,43,32.977,ECCC
4/11/2013,1365638400,44.14083,-76.61056,233,126,1,10,1.8421,4.3,1,18.421,ECCC
8/29/2013,1377734400,44.14139,-76.60972,233,126,1,10,1.8421,6.9,1,18.421,ECCC
