OBJECTID,I_Value,J_Value,TP_ltJuly1
1624,64,51,9.998273849
1625,64,52,9.998273849
1626,64,53,9.998273849
1627,64,54,9.998273849
1628,64,55,10.30735683
1629,64,56,10.30735683
1630,64,57,10.30735683
1631,64,58,10.30735683
1632,64,59,10.30735683
1633,64,60,10.87190151
1634,64,61,10.87190151
1635,64,62,10.87190151
1636,64,63,10.87190151
1637,64,64,10.87190151
1638,64,65,10.87190151
1639,64,66,10.87190151
1640,64,67,10.87190151
1641,64,68,11.76582432
1642,64,69,11.76582432
1643,64,70,11.76582432
1644,64,71,11.76582432
1645,64,72,12.0682497
1646,64,73,12.1705637
1647,64,74,11.73321819
1648,64,75,11.29934502
1649,64,76,10.28368664
1650,64,77,9.801268578
1651,64,78,8.951563835
1652,64,79,8.243696213
1653,64,80,8.03787899
1654,64,81,7.526856422
1655,64,82,7.120166779
1656,64,83,7.012446404
1657,64,84,6.88085413
1658,64,85,6.810012341
1659,64,86,6.950141907
1660,64,87,7.0265975
1661,64,88,7.167394161
1662,64,89,7.341373444
1663,64,90,7.628706932
1664,64,91,7.754488468
1665,64,92,7.878193855
1666,64,93,8.011260986
1667,64,94,8.178646088
1668,64,95,8.390084267
1669,64,96,8.683700562
1670,64,97,9.104054451
1671,64,98,9.35713768
1672,64,99,9.775156975
1673,64,100,10.22985744
1674,64,101,10.34214783
1675,64,102,10.71430302
1676,64,103,11.03403473
1677,65,48,9.659900665
1678,65,49,9.659900665
1679,65,50,9.659900665
1680,65,51,9.659900665
1681,65,52,9.659900665
1682,65,53,9.998273849
1683,65,54,9.998273849
1684,65,55,10.41265774
1685,65,56,10.41265774
1686,65,57,10.41265774
1687,65,58,10.41265774
1688,65,59,10.41265774
1689,65,60,10.41265774
1690,65,61,10.41265774
1691,65,62,10.41265774
1692,65,63,10.41265774
1693,65,64,10.41265774
1694,65,65,10.41265774
1695,65,66,10.73832607
1696,65,67,11.34850502
1697,65,68,11.34850502
1698,65,69,11.34850502
1699,65,70,11.34850502
1700,65,71,11.59082508
1701,65,72,12.0682497
1702,65,73,11.96615505
1703,65,74,11.58902931
1704,65,75,10.95303822
1705,65,76,10.11078739
1706,65,77,9.362909317
1707,65,78,8.993199348
1708,65,79,8.391679764
1709,65,80,7.879945755
1710,65,81,7.770688057
1711,65,82,7.390786171
1712,65,83,7.056109905
1713,65,84,7.121878624
1714,65,85,7.051056385
1715,65,86,7.069444656
1716,65,87,7.215940952
1717,65,88,7.314365864
1718,65,89,7.492384911
1719,65,90,7.627095222
1720,65,91,7.757223606
1721,65,92,7.878193855
1722,65,93,8.014915466
1723,65,94,8.177116394
1724,65,95,8.390084267
1725,65,96,8.785957336
1726,65,97,9.123397827
1727,65,98,9.503022194
1728,65,99,9.769577026
1729,65,100,10.07249641
1730,65,101,10.3991909
1731,65,102,10.46733761
1732,65,103,10.76465988
1733,66,48,9.300681114
1734,66,49,9.300681114
1735,66,50,9.300681114
1736,66,51,9.915453911
1737,66,52,9.915453911
1738,66,53,9.915453911
1739,66,54,9.915453911
1740,66,55,9.915453911
1741,66,56,9.915453911
1742,66,57,9.915453911
1743,66,58,9.915453911
1744,66,59,9.915453911
1745,66,60,9.915453911
1746,66,61,10.05868626
1747,66,62,10.05868626
1748,66,63,10.05868626
1749,66,64,10.05868626
1750,66,65,10.73832607
1751,66,66,10.73832607
1752,66,67,10.73832607
1753,66,68,10.73832607
1754,66,69,10.89441681
1755,66,70,10.89441681
1756,66,71,10.89441681
1757,66,72,11.50781631
1758,66,73,11.50781631
1759,66,74,11.52262115
1760,66,75,10.92361355
1761,66,76,10.31990433
1762,66,77,9.581539154
1763,66,78,9.14204216
1764,66,79,8.546778679
1765,66,80,8.194186211
1766,66,81,8.048649788
1767,66,82,7.705511093
1768,66,83,7.288806915
1769,66,84,7.309415817
1770,66,85,7.199626923
1771,66,86,7.171812057
1772,66,87,7.393874168
1773,66,88,7.468597889
1774,66,89,7.575791359
1775,66,90,7.690359592
1776,66,91,7.789872169
1777,66,92,7.977169514
1778,66,93,8.104795456
1779,66,94,8.284894943
1780,66,95,8.50736618
1781,66,96,8.677050591
1782,66,97,8.969905853
1783,66,98,9.305781364
1784,66,99,9.572897911
1785,66,100,9.932988167
1786,66,101,10.22522068
1787,66,102,10.26039505
1788,66,103,10.36458302
1789,67,48,9.107786179
1790,67,49,9.436008453
1791,67,50,9.436008453
1792,67,51,9.436008453
1793,67,52,9.436008453
1794,67,53,9.436008453
1795,67,54,9.436008453
1796,67,55,9.436008453
1797,67,56,9.436008453
1798,67,57,9.497301102
1799,67,58,9.497301102
1800,67,59,9.497301102
1801,67,60,9.497301102
1802,67,61,9.497301102
1803,67,62,9.497301102
1804,67,63,10.05868626
1805,67,64,10.05868626
1806,67,65,10.05868626
1807,67,66,10.05868626
1808,67,67,10.12325954
1809,67,68,10.12325954
1810,67,69,10.12325954
1811,67,70,10.12325954
1812,67,71,10.82751751
1813,67,72,10.82751751
1814,67,73,10.57182693
1815,67,74,10.65359974
1816,67,75,10.32885838
1817,67,76,9.81157589
1818,67,77,9.316015244
1819,67,78,8.787436485
1820,67,79,8.505197525
1821,67,80,8.088762283
1822,67,81,7.948705673
1823,67,82,7.829550743
1824,67,83,7.484387398
1825,67,84,7.346627235
1826,67,85,7.393970966
1827,67,86,7.36538887
1828,67,87,7.446470261
1829,67,88,7.493600368
1830,67,89,7.578530312
1831,67,90,7.680690289
1832,67,91,7.765373707
1833,67,92,7.952724457
1834,67,93,8.066035271
1835,67,94,8.359208107
1836,67,95,8.575951576
1837,67,96,8.707962036
1838,67,97,9.117687225
1839,67,98,9.393671036
1840,67,99,9.43521595
1841,67,100,9.71316433
1842,67,101,9.99050808
1843,67,102,10.02212906
1844,67,103,9.996067047
1845,67,104,10.19979668
1846,68,48,9.107786179
1847,68,49,9.107786179
1848,68,50,9.107786179
1849,68,51,9.107786179
1850,68,52,9.107786179
1851,68,53,9.100826263
1852,68,54,9.100826263
1853,68,55,9.100826263
1854,68,56,9.100826263
1855,68,57,9.100826263
1856,68,58,9.100826263
1857,68,59,9.100826263
1858,68,60,9.497301102
1859,68,61,9.497301102
1860,68,62,9.497301102
1861,68,63,9.486485481
1862,68,64,9.486485481
1863,68,65,9.486485481
1864,68,66,9.486485481
1865,68,67,9.486485481
1866,68,68,9.486485481
1867,68,69,9.428634644
1868,68,70,9.428634644
1869,68,71,10.06221962
1870,68,72,9.905733109
1871,68,73,9.905733109
1872,68,74,10.22609138
1873,68,75,10.16101742
1874,68,76,9.72650528
1875,68,77,9.384988785
1876,68,78,8.95212841
1877,68,79,8.661337852
1878,68,80,8.282390594
1879,68,81,7.934286118
1880,68,82,7.817734241
1881,68,83,7.642138958
1882,68,84,7.485846043
1883,68,85,7.526283264
1884,68,86,7.502171516
1885,68,87,7.5243783
1886,68,88,7.598788261
1887,68,89,7.673892498
1888,68,90,7.777159691
1889,68,91,7.828279495
1890,68,92,8.02351284
1891,68,93,8.177337646
1892,68,94,8.285043716
1893,68,95,8.47970295
1894,68,96,8.707962036
1895,68,97,8.984640121
1896,68,98,9.250488281
1897,68,99,9.505782127
1898,68,100,9.552217484
1899,68,101,9.592001915
1900,68,102,9.833325386
1901,68,103,9.727470398
1902,68,104,9.925631523
1903,69,48,8.899909973
1904,69,49,8.899909973
1905,69,50,8.872600555
1906,69,51,8.872600555
1907,69,52,8.872600555
1908,69,53,8.872600555
1909,69,54,8.872600555
1910,69,55,8.872600555
1911,69,56,8.872600555
1912,69,57,8.872600555
1913,69,58,9.100826263
1914,69,59,9.050607681
1915,69,60,9.050607681
1916,69,61,9.050607681
1917,69,62,9.050607681
1918,69,63,9.050607681
1919,69,64,9.050607681
1920,69,65,9.050607681
1921,69,66,9.050607681
1922,69,67,9.050607681
